Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida
Não Identificado,Interior,10/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,22/01/2024,0 x 0,13,0,R$002 ,1.2
Não Identificado,Interior,23/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Interior,25/01/2024,0 x 0,5,0,R$002 ,1.2
Não Identificado,Interior,31/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,02/01/2024,0 x 0,8,0,R$000 ,0.0
Não Identificado,Interior,04/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Interior,07/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,09/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,10/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,11/01/2024,0 x 0,9,1,R$001 ,0.6
Não Identificado,Interior,12/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,Interior,13/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Interior,15/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,16/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,17/01/2024,0 x 0,18,0,R$001 ,0.6
Não Identificado,Interior,18/01/2024,0 x 0,5,1,R$000 ,0.0
Não Identificado,Interior,21/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,Interior,23/01/2024,0 x 0,1,1,R$000 ,0.0
Não Identificado,Interior,24/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Interior,25/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,27/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,28/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,29/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,30/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,11/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Interior,17/01/2024,0 x 0,5,0,R$000 ,0.0
Não Identificado,Interior,18/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Interior,30/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,05/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,12/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,01/01/2024,0 x 0,12,0,R$006 ,3.6
Não Identificado,Portal NE10,02/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Portal NE10,03/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Portal NE10,04/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Portal NE10,05/01/2024,0 x 0,4,0,R$001 ,0.6
Não Identificado,Portal NE10,06/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,07/01/2024,0 x 0,7,0,R$002 ,1.2
Não Identificado,Portal NE10,08/01/2024,0 x 0,3,0,R$001 ,0.6
Não Identificado,Portal NE10,09/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,11/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,19/01/2024,0 x 0,3,0,R$002 ,1.2
Não Identificado,Portal NE10,20/01/2024,0 x 0,4,0,R$003 ,1.8
Não Identificado,Portal NE10,22/01/2024,0 x 0,4,0,R$002 ,1.2
Não Identificado,Portal NE10,23/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,24/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,Portal NE10,25/01/2024,0 x 0,6,0,R$002 ,1.2
Não Identificado,Portal NE10,26/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,27/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,28/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,29/01/2024,0 x 0,7,0,R$001 ,0.6
Não Identificado,Portal NE10,30/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,31/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,01/01/2024,0 x 0,16248,2,R$3353 ,2011.8
Não Identificado,JC Online,02/01/2024,0 x 0,21473,4,R$4042 ,2425.2
Não Identificado,JC Online,03/01/2024,0 x 0,42417,3,R$8109 ,4865.4
Não Identificado,JC Online,04/01/2024,0 x 0,23124,2,R$6411 ,3846.6
Não Identificado,JC Online,05/01/2024,0 x 0,17691,2,R$4856 ,2913.6
Não Identificado,JC Online,06/01/2024,0 x 0,11662,4,R$3391 ,2034.6
Não Identificado,JC Online,07/01/2024,0 x 0,9999,2,R$3003 ,1801.8
Não Identificado,JC Online,08/01/2024,0 x 0,9695,16,R$2959 ,1775.4
Não Identificado,JC Online,09/01/2024,0 x 0,7103,4,R$2776 ,1665.6
Não Identificado,JC Online,10/01/2024,0 x 0,7392,3,R$2560 ,1536.0
Não Identificado,JC Online,11/01/2024,0 x 0,33187,4,R$9304 ,5582.4
Não Identificado,JC Online,12/01/2024,0 x 0,74653,4,R$22418 ,13450.8
Não Identificado,JC Online,13/01/2024,0 x 0,32424,3,R$9988 ,5992.8
Não Identificado,JC Online,14/01/2024,0 x 0,15763,2,R$4784 ,2870.4
Não Identificado,JC Online,15/01/2024,0 x 0,30424,11,R$7127 ,4276.2
Não Identificado,JC Online,16/01/2024,0 x 0,34877,7,R$7919 ,4751.4
Não Identificado,JC Online,17/01/2024,0 x 0,46451,5,R$12479 ,7487.4
Não Identificado,JC Online,18/01/2024,0 x 0,21022,3,R$7478 ,4486.8
Não Identificado,JC Online,19/01/2024,0 x 0,15081,4,R$6529 ,3917.4
Não Identificado,JC Online,20/01/2024,0 x 0,40535,4,R$12090 ,7254.0
Não Identificado,JC Online,21/01/2024,0 x 0,24681,0,R$6787 ,4072.2
Não Identificado,JC Online,22/01/2024,0 x 0,36478,17,R$10198 ,6118.8
Não Identificado,JC Online,23/01/2024,0 x 0,52761,4,R$15049 ,9029.4
Não Identificado,JC Online,24/01/2024,0 x 0,57726,4,R$12590 ,7554.0
Não Identificado,JC Online,25/01/2024,0 x 0,52401,8,R$13806 ,8283.6
Não Identificado,JC Online,26/01/2024,0 x 0,21498,3,R$6969 ,4181.4
Não Identificado,JC Online,27/01/2024,0 x 0,14837,1,R$3223 ,1933.8
Não Identificado,JC Online,28/01/2024,0 x 0,22102,1,R$3892 ,2335.2
Não Identificado,JC Online,29/01/2024,0 x 0,22667,8,R$5026 ,3015.6
Não Identificado,JC Online,30/01/2024,0 x 0,31863,4,R$7075 ,4245.0
Não Identificado,JC Online,31/01/2024,0 x 0,27470,6,R$6285 ,3771.0
Não Identificado,JC Online,24/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,30/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Jamildo,01/01/2024,0 x 0,54808,0,R$9266 ,5559.6
Não Identificado,Jamildo,02/01/2024,0 x 0,27932,0,R$4319 ,2591.4
Não Identificado,Jamildo,03/01/2024,0 x 0,26647,0,R$4372 ,2623.2
Não Identificado,Jamildo,04/01/2024,0 x 0,21663,0,R$4374 ,2624.4
Não Identificado,Jamildo,05/01/2024,0 x 0,30644,0,R$6551 ,3930.6
Não Identificado,Jamildo,06/01/2024,0 x 0,14945,0,R$3967 ,2380.2
Não Identificado,Jamildo,07/01/2024,0 x 0,20441,0,R$4659 ,2795.4
Não Identificado,Jamildo,08/01/2024,0 x 0,11566,0,R$3388 ,2032.8
Não Identificado,Jamildo,09/01/2024,0 x 0,10620,0,R$3569 ,2141.4
Não Identificado,Jamildo,10/01/2024,0 x 0,9476,0,R$3305 ,1983.0
Não Identificado,Jamildo,11/01/2024,0 x 0,14857,0,R$4413 ,2647.8
Não Identificado,Jamildo,12/01/2024,0 x 0,17901,0,R$5310 ,3186.0
Não Identificado,Jamildo,13/01/2024,0 x 0,19197,0,R$5974 ,3584.4
Não Identificado,Jamildo,14/01/2024,0 x 0,8799,0,R$2979 ,1787.4
Não Identificado,Jamildo,15/01/2024,0 x 0,8386,0,R$2094 ,1256.4
Não Identificado,Jamildo,16/01/2024,0 x 0,8460,0,R$2292 ,1375.2
Não Identificado,Jamildo,17/01/2024,0 x 0,8060,0,R$2234 ,1340.4
Não Identificado,Jamildo,18/01/2024,0 x 0,9191,0,R$3016 ,1809.6
Não Identificado,Jamildo,19/01/2024,0 x 0,15259,0,R$5479 ,3287.4
Não Identificado,Jamildo,20/01/2024,0 x 0,17320,1,R$6313 ,3787.8
Não Identificado,Jamildo,21/01/2024,0 x 0,35681,0,R$9268 ,5560.8
Não Identificado,Jamildo,22/01/2024,0 x 0,64256,0,R$20537 ,12322.2
Não Identificado,Jamildo,23/01/2024,0 x 0,88692,0,R$21297 ,12778.2
Não Identificado,Jamildo,24/01/2024,0 x 0,252467,0,R$64921 ,38952.6
Não Identificado,Jamildo,25/01/2024,0 x 0,221757,0,R$52538 ,31522.8
Não Identificado,Jamildo,26/01/2024,0 x 0,98777,0,R$25299 ,15179.4
Não Identificado,Jamildo,27/01/2024,0 x 0,72407,0,R$15417 ,9250.2
Não Identificado,Jamildo,28/01/2024,0 x 0,34769,0,R$7064 ,4238.4
Não Identificado,Jamildo,29/01/2024,0 x 0,22078,0,R$4387 ,2632.2
Não Identificado,Jamildo,30/01/2024,0 x 0,30732,0,R$6742 ,4045.2
Não Identificado,Jamildo,31/01/2024,0 x 0,28633,0,R$5747 ,3448.2
Não Identificado,JC Online,01/01/2024,0 x 0,14,0,R$002 ,1.2
Não Identificado,JC Online,02/01/2024,0 x 0,38,0,R$004 ,2.4
Não Identificado,JC Online,03/01/2024,0 x 0,13,0,R$001 ,0.6
Não Identificado,JC Online,04/01/2024,0 x 0,15,0,R$002 ,1.2
Não Identificado,JC Online,05/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,JC Online,06/01/2024,0 x 0,8,0,R$001 ,0.6
Não Identificado,JC Online,07/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,JC Online,08/01/2024,0 x 0,7,0,R$001 ,0.6
Não Identificado,JC Online,09/01/2024,0 x 0,7,0,R$001 ,0.6
Não Identificado,JC Online,10/01/2024,0 x 0,7,0,R$001 ,0.6
Não Identificado,JC Online,11/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,JC Online,12/01/2024,0 x 0,11,0,R$002 ,1.2
Não Identificado,JC Online,13/01/2024,0 x 0,12,0,R$001 ,0.6
Não Identificado,JC Online,14/01/2024,0 x 0,5,0,R$001 ,0.6
Não Identificado,JC Online,15/01/2024,0 x 0,12,0,R$001 ,0.6
Não Identificado,JC Online,16/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,JC Online,17/01/2024,0 x 0,8,0,R$001 ,0.6
Não Identificado,JC Online,18/01/2024,0 x 0,3,0,R$001 ,0.6
Não Identificado,JC Online,19/01/2024,0 x 0,7,0,R$001 ,0.6
Não Identificado,JC Online,20/01/2024,0 x 0,13,0,R$002 ,1.2
Não Identificado,JC Online,21/01/2024,0 x 0,18,0,R$002 ,1.2
Não Identificado,JC Online,22/01/2024,0 x 0,24,0,R$003 ,1.8
Não Identificado,JC Online,23/01/2024,0 x 0,22,0,R$002 ,1.2
Não Identificado,JC Online,24/01/2024,0 x 0,12,0,R$001 ,0.6
Não Identificado,JC Online,25/01/2024,0 x 0,15,0,R$002 ,1.2
Não Identificado,JC Online,26/01/2024,0 x 0,25,0,R$004 ,2.4
Não Identificado,JC Online,27/01/2024,0 x 0,15,0,R$002 ,1.2
Não Identificado,JC Online,28/01/2024,0 x 0,17,0,R$002 ,1.2
Não Identificado,JC Online,29/01/2024,0 x 0,16,0,R$002 ,1.2
Não Identificado,JC Online,30/01/2024,0 x 0,15,0,R$002 ,1.2
Não Identificado,JC Online,31/01/2024,0 x 0,13,0,R$004 ,2.4
Não Identificado,JC Online,01/01/2024,0 x 0,8960,25,R$1157 ,694.2
Não Identificado,JC Online,02/01/2024,0 x 0,23988,23,R$2052 ,1231.2
Não Identificado,JC Online,03/01/2024,0 x 0,20504,27,R$1636 ,981.6
Não Identificado,JC Online,04/01/2024,0 x 0,23854,33,R$1986 ,1191.6
Não Identificado,JC Online,05/01/2024,0 x 0,21189,27,R$1621 ,972.6
Não Identificado,JC Online,06/01/2024,0 x 0,7392,14,R$804 ,482.4
Não Identificado,JC Online,07/01/2024,0 x 0,7439,10,R$908 ,544.8
Não Identificado,JC Online,08/01/2024,0 x 0,26060,34,R$2252 ,1351.2
Não Identificado,JC Online,09/01/2024,0 x 0,21692,46,R$2217 ,1330.2
Não Identificado,JC Online,10/01/2024,0 x 0,28669,40,R$2911 ,1746.6
Não Identificado,JC Online,11/01/2024,0 x 0,24346,24,R$2587 ,1552.2
Não Identificado,JC Online,12/01/2024,0 x 0,21586,33,R$2728 ,1636.8
Não Identificado,JC Online,13/01/2024,0 x 0,9804,18,R$1487 ,892.2
Não Identificado,JC Online,14/01/2024,0 x 0,8564,17,R$1399 ,839.4
Não Identificado,JC Online,15/01/2024,0 x 0,29777,52,R$3768 ,2260.8
Não Identificado,JC Online,16/01/2024,0 x 0,39314,36,R$4656 ,2793.6
Não Identificado,JC Online,17/01/2024,0 x 0,38301,37,R$4898 ,2938.8
Não Identificado,JC Online,18/01/2024,0 x 0,34027,32,R$4680 ,2808.0
Não Identificado,JC Online,19/01/2024,0 x 0,27137,41,R$3624 ,2174.4
Não Identificado,JC Online,20/01/2024,0 x 0,12170,15,R$2382 ,1429.2
Não Identificado,JC Online,21/01/2024,0 x 0,11768,24,R$2119 ,1271.4
Não Identificado,JC Online,22/01/2024,0 x 0,38421,54,R$5379 ,3227.4
Não Identificado,JC Online,23/01/2024,0 x 0,33072,37,R$4443 ,2665.8
Não Identificado,JC Online,24/01/2024,0 x 0,27951,33,R$4041 ,2424.6
Não Identificado,JC Online,25/01/2024,0 x 0,23100,29,R$3518 ,2110.8
Não Identificado,JC Online,26/01/2024,0 x 0,21008,23,R$3201 ,1920.6
Não Identificado,JC Online,27/01/2024,0 x 0,8930,13,R$1521 ,912.6
Não Identificado,JC Online,28/01/2024,0 x 0,8834,19,R$1434 ,860.4
Não Identificado,JC Online,29/01/2024,0 x 0,21274,40,R$3204 ,1922.4
Não Identificado,JC Online,30/01/2024,0 x 0,18622,38,R$3287 ,1972.2
Não Identificado,JC Online,31/01/2024,0 x 0,15278,30,R$2303 ,1381.8
Não Identificado,Jamildo,01/01/2024,0 x 0,4292,1,R$856 ,513.6
Não Identificado,Jamildo,02/01/2024,0 x 0,8017,0,R$1448 ,868.8
Não Identificado,Jamildo,03/01/2024,0 x 0,6694,0,R$1176 ,705.6
Não Identificado,Jamildo,04/01/2024,0 x 0,8051,0,R$1382 ,829.2
Não Identificado,Jamildo,05/01/2024,0 x 0,10734,0,R$2184 ,1310.4
Não Identificado,Jamildo,06/01/2024,0 x 0,8411,0,R$1554 ,932.4
Não Identificado,Jamildo,07/01/2024,0 x 0,9541,0,R$1871 ,1122.6
Não Identificado,Jamildo,08/01/2024,0 x 0,2934,0,R$702 ,421.2
Não Identificado,Jamildo,09/01/2024,0 x 0,1846,0,R$612 ,367.2
Não Identificado,Jamildo,10/01/2024,0 x 0,2093,0,R$588 ,352.8
Não Identificado,Jamildo,11/01/2024,0 x 0,2453,0,R$643 ,385.8
Não Identificado,Jamildo,12/01/2024,0 x 0,1680,0,R$555 ,333.0
Não Identificado,Jamildo,13/01/2024,0 x 0,1296,0,R$392 ,235.2
Não Identificado,Jamildo,14/01/2024,0 x 0,1016,0,R$340 ,204.0
Não Identificado,Jamildo,15/01/2024,0 x 0,1909,0,R$590 ,354.0
Não Identificado,Jamildo,16/01/2024,0 x 0,1908,0,R$576 ,345.6
Não Identificado,Jamildo,17/01/2024,0 x 0,1782,0,R$544 ,326.4
Não Identificado,Jamildo,18/01/2024,0 x 0,2310,0,R$848 ,508.8
Não Identificado,Jamildo,19/01/2024,0 x 0,2940,0,R$1193 ,715.8
Não Identificado,Jamildo,20/01/2024,0 x 0,2331,0,R$773 ,463.8
Não Identificado,Jamildo,21/01/2024,0 x 0,2876,0,R$770 ,462.0
Não Identificado,Jamildo,22/01/2024,0 x 0,5265,0,R$1449 ,869.4
Não Identificado,Jamildo,23/01/2024,0 x 0,10042,0,R$2542 ,1525.2
Não Identificado,Jamildo,24/01/2024,0 x 0,20128,0,R$5612 ,3367.2
Não Identificado,Jamildo,25/01/2024,0 x 0,12547,0,R$3587 ,2152.2
Não Identificado,Jamildo,26/01/2024,0 x 0,3991,0,R$1281 ,768.6
Não Identificado,Jamildo,27/01/2024,0 x 0,3123,0,R$739 ,443.4
Não Identificado,Jamildo,28/01/2024,0 x 0,3401,0,R$660 ,396.0
Não Identificado,Jamildo,29/01/2024,0 x 0,4554,0,R$1064 ,638.4
Não Identificado,Jamildo,30/01/2024,0 x 0,6757,0,R$1497 ,898.2
Não Identificado,Jamildo,31/01/2024,0 x 0,4714,0,R$1045 ,627.0
Não Identificado,Jamildo,01/01/2024,0 x 0,5586,6,R$647 ,388.2
Não Identificado,Jamildo,02/01/2024,0 x 0,14043,13,R$1193 ,715.8
Não Identificado,Jamildo,03/01/2024,0 x 0,12418,13,R$978 ,586.8
Não Identificado,Jamildo,04/01/2024,0 x 0,13159,12,R$1084 ,650.4
Não Identificado,Jamildo,05/01/2024,0 x 0,9128,7,R$864 ,518.4
Não Identificado,Jamildo,06/01/2024,0 x 0,3081,3,R$434 ,260.4
Não Identificado,Jamildo,07/01/2024,0 x 0,3650,12,R$538 ,322.8
Não Identificado,Jamildo,08/01/2024,0 x 0,11745,10,R$969 ,581.4
Não Identificado,Jamildo,09/01/2024,0 x 0,10070,7,R$883 ,529.8
Não Identificado,Jamildo,10/01/2024,0 x 0,10510,10,R$1018 ,610.8
Não Identificado,Jamildo,11/01/2024,0 x 0,10960,8,R$1051 ,630.6
Não Identificado,Jamildo,12/01/2024,0 x 0,10159,9,R$1180 ,708.0
Não Identificado,Jamildo,13/01/2024,0 x 0,3482,3,R$495 ,297.0
Não Identificado,Jamildo,14/01/2024,0 x 0,2474,5,R$343 ,205.8
Não Identificado,Jamildo,15/01/2024,0 x 0,10314,12,R$1189 ,713.4
Não Identificado,Jamildo,16/01/2024,0 x 0,9004,10,R$843 ,505.8
Não Identificado,Jamildo,17/01/2024,0 x 0,12767,13,R$1363 ,817.8
Não Identificado,Jamildo,18/01/2024,0 x 0,13374,17,R$1660 ,996.0
Não Identificado,Jamildo,19/01/2024,0 x 0,13952,16,R$1677 ,1006.2
Não Identificado,Jamildo,20/01/2024,0 x 0,4064,5,R$738 ,442.8
Não Identificado,Jamildo,21/01/2024,0 x 0,2862,2,R$558 ,334.8
Não Identificado,Jamildo,22/01/2024,0 x 0,17615,18,R$2334 ,1400.4
Não Identificado,Jamildo,23/01/2024,0 x 0,14074,11,R$1809 ,1085.4
Não Identificado,Jamildo,24/01/2024,0 x 0,15202,13,R$2206 ,1323.6
Não Identificado,Jamildo,25/01/2024,0 x 0,10399,15,R$1602 ,961.2
Não Identificado,Jamildo,26/01/2024,0 x 0,10236,13,R$1587 ,952.2
Não Identificado,Jamildo,27/01/2024,0 x 0,3649,6,R$622 ,373.2
Não Identificado,Jamildo,28/01/2024,0 x 0,3692,2,R$537 ,322.2
Não Identificado,Jamildo,29/01/2024,0 x 0,8846,16,R$1093 ,655.8
Não Identificado,Jamildo,30/01/2024,0 x 0,8344,9,R$1397 ,838.2
Não Identificado,Jamildo,31/01/2024,0 x 0,9460,9,R$1073 ,643.8
Não Identificado,Jamildo,01/01/2024,0 x 0,2660,24,R$497 ,298.2
Não Identificado,Jamildo,02/01/2024,0 x 0,3348,16,R$598 ,358.8
Não Identificado,Jamildo,03/01/2024,0 x 0,3344,16,R$649 ,389.4
Não Identificado,Jamildo,04/01/2024,0 x 0,6311,55,R$998 ,598.8
Não Identificado,Jamildo,05/01/2024,0 x 0,5464,36,R$932 ,559.2
Não Identificado,Jamildo,06/01/2024,0 x 0,3450,25,R$653 ,391.8
Não Identificado,Jamildo,07/01/2024,0 x 0,809,3,R$160 ,96.0
Não Identificado,Jamildo,08/01/2024,0 x 0,2398,5,R$374 ,224.4
Não Identificado,Jamildo,09/01/2024,0 x 0,6071,34,R$1053 ,631.8
Não Identificado,Jamildo,10/01/2024,0 x 0,1765,6,R$558 ,334.8
Não Identificado,Jamildo,11/01/2024,0 x 0,2378,14,R$603 ,361.8
Não Identificado,Jamildo,12/01/2024,0 x 0,866,10,R$332 ,199.2
Não Identificado,Jamildo,13/01/2024,0 x 0,244,1,R$068 ,40.8
Não Identificado,Jamildo,14/01/2024,0 x 0,129,0,R$035 ,21.0
Não Identificado,Jamildo,15/01/2024,0 x 0,1328,7,R$290 ,174.0
Não Identificado,Jamildo,16/01/2024,0 x 0,2407,15,R$416 ,249.6
Não Identificado,Jamildo,17/01/2024,0 x 0,1266,3,R$320 ,192.0
Não Identificado,Jamildo,18/01/2024,0 x 0,207,1,R$094 ,56.4
Não Identificado,Jamildo,19/01/2024,0 x 0,230,3,R$212 ,127.2
Não Identificado,Jamildo,20/01/2024,0 x 0,216,1,R$174 ,104.4
Não Identificado,Jamildo,21/01/2024,0 x 0,234,2,R$073 ,43.8
Não Identificado,Jamildo,22/01/2024,0 x 0,490,4,R$158 ,94.8
Não Identificado,Jamildo,23/01/2024,0 x 0,617,1,R$284 ,170.4
Não Identificado,Jamildo,24/01/2024,0 x 0,853,1,R$352 ,211.2
Não Identificado,Jamildo,25/01/2024,0 x 0,692,2,R$460 ,276.0
Não Identificado,Jamildo,26/01/2024,0 x 0,1266,7,R$355 ,213.0
Não Identificado,Jamildo,27/01/2024,0 x 0,706,7,R$238 ,142.8
Não Identificado,Jamildo,28/01/2024,0 x 0,599,4,R$183 ,109.8
Não Identificado,Jamildo,29/01/2024,0 x 0,2646,8,R$486 ,291.6
Não Identificado,Jamildo,30/01/2024,0 x 0,2337,2,R$492 ,295.2
Não Identificado,Jamildo,31/01/2024,0 x 0,1646,4,R$386 ,231.6
Não Identificado,Portal NE10,31/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,01/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,Portal NE10,02/01/2024,0 x 0,9,0,R$000 ,0.0
Não Identificado,Portal NE10,03/01/2024,0 x 0,11,0,R$001 ,0.6
Não Identificado,Portal NE10,04/01/2024,0 x 0,17,0,R$001 ,0.6
Não Identificado,Portal NE10,05/01/2024,0 x 0,12,0,R$001 ,0.6
Não Identificado,Portal NE10,06/01/2024,0 x 0,5,0,R$000 ,0.0
Não Identificado,Portal NE10,07/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Portal NE10,08/01/2024,0 x 0,9,0,R$000 ,0.0
Não Identificado,Portal NE10,09/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,12/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,13/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Portal NE10,15/01/2024,0 x 0,10,1,R$001 ,0.6
Não Identificado,Portal NE10,16/01/2024,0 x 0,13,0,R$001 ,0.6
Não Identificado,Portal NE10,17/01/2024,0 x 0,5,0,R$000 ,0.0
Não Identificado,JC Online,02/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,03/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,JC Online,04/01/2024,0 x 0,6,0,R$000 ,0.0
Não Identificado,JC Online,05/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,08/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,09/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,JC Online,16/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,JC Online,17/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,22/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,01/01/2024,0 x 0,77,0,R$013 ,7.8
Não Identificado,Portal NE10,02/01/2024,0 x 0,69,0,R$011 ,6.6
Não Identificado,Portal NE10,03/01/2024,0 x 0,81,0,R$016 ,9.6
Não Identificado,Portal NE10,04/01/2024,0 x 0,51,0,R$010 ,6.0
Não Identificado,Portal NE10,05/01/2024,0 x 0,25,0,R$006 ,3.6
Não Identificado,Portal NE10,06/01/2024,0 x 0,28,0,R$010 ,6.0
Não Identificado,Portal NE10,07/01/2024,0 x 0,28,0,R$007 ,4.2
Não Identificado,Portal NE10,08/01/2024,0 x 0,46,0,R$014 ,8.4
Não Identificado,Portal NE10,09/01/2024,0 x 0,10,0,R$001 ,0.6
Não Identificado,Portal NE10,10/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,Portal NE10,11/01/2024,0 x 0,18,0,R$002 ,1.2
Não Identificado,Portal NE10,12/01/2024,0 x 0,30,0,R$009 ,5.4
Não Identificado,Portal NE10,13/01/2024,0 x 0,36,0,R$005 ,3.0
Não Identificado,Portal NE10,14/01/2024,0 x 0,68,0,R$011 ,6.6
Não Identificado,Portal NE10,15/01/2024,0 x 0,55,0,R$010 ,6.0
Não Identificado,Portal NE10,16/01/2024,0 x 0,45,0,R$011 ,6.6
Não Identificado,Portal NE10,17/01/2024,0 x 0,57,0,R$007 ,4.2
Não Identificado,Portal NE10,18/01/2024,0 x 0,17,0,R$003 ,1.8
Não Identificado,Portal NE10,19/01/2024,0 x 0,46,0,R$013 ,7.8
Não Identificado,Portal NE10,20/01/2024,0 x 0,104,0,R$022 ,13.2
Não Identificado,Portal NE10,21/01/2024,0 x 0,152,0,R$022 ,13.2
Não Identificado,Portal NE10,22/01/2024,0 x 0,81,0,R$016 ,9.6
Não Identificado,Portal NE10,23/01/2024,0 x 0,72,0,R$018 ,10.8
Não Identificado,Portal NE10,24/01/2024,0 x 0,24,0,R$002 ,1.2
Não Identificado,Portal NE10,25/01/2024,0 x 0,27,0,R$003 ,1.8
Não Identificado,Portal NE10,26/01/2024,0 x 0,30,0,R$002 ,1.2
Não Identificado,Portal NE10,27/01/2024,0 x 0,15,0,R$003 ,1.8
Não Identificado,Portal NE10,28/01/2024,0 x 0,18,0,R$002 ,1.2
Não Identificado,Portal NE10,29/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Portal NE10,30/01/2024,0 x 0,4,0,R$001 ,0.6
Não Identificado,Portal NE10,31/01/2024,0 x 0,21,0,R$003 ,1.8
Não Identificado,Social 1,01/01/2024,0 x 0,18683,0,R$2826 ,1695.6
Não Identificado,Social 1,02/01/2024,0 x 0,9546,0,R$1631 ,978.6
Não Identificado,Social 1,03/01/2024,0 x 0,4707,0,R$856 ,513.6
Não Identificado,Social 1,04/01/2024,0 x 0,3249,0,R$844 ,506.4
Não Identificado,Social 1,05/01/2024,0 x 0,2785,0,R$791 ,474.6
Não Identificado,Social 1,06/01/2024,0 x 0,2133,0,R$596 ,357.6
Não Identificado,Social 1,07/01/2024,0 x 0,2523,0,R$588 ,352.8
Não Identificado,Social 1,08/01/2024,0 x 0,4108,0,R$897 ,538.2
Não Identificado,Social 1,09/01/2024,0 x 0,3302,0,R$859 ,515.4
Não Identificado,Social 1,10/01/2024,0 x 0,7497,0,R$1977 ,1186.2
Não Identificado,Social 1,11/01/2024,0 x 0,7376,1,R$1717 ,1030.2
Não Identificado,Social 1,12/01/2024,0 x 0,6401,0,R$1724 ,1034.4
Não Identificado,Social 1,13/01/2024,0 x 0,14503,0,R$3238 ,1942.8
