Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
UOL ADS,Portal NE10,15/02/2024,480 x 360v,14,0,"R$0,56 ","0,336","40,0","R$40,00 ","92,86%"
UOL ADS,Portal NE10,16/02/2024,480 x 360v,13,0,"R$0,54 ","0,324","41,5385","R$41,82 ","92,31%"
UOL ADS,Portal NE10,17/02/2024,480 x 360v,9,0,"R$0,36 ","0,216","40,0","R$40,00 ","77,78%"
UOL ADS,Portal NE10,18/02/2024,480 x 360v,10,0,"R$0,40 ","0,24","40,0","R$40,00 ","100,00%"
UOL ADS,Portal NE10,01/02/2024,300 x 50,29,0,"R$0,03 ","0,018","1,0345","R$0,95 ","75,86%"
UOL ADS,Portal NE10,02/02/2024,300 x 50,46,0,"R$0,04 ","0,024","0,8696","R$0,95 ","69,57%"
UOL ADS,Portal NE10,04/02/2024,300 x 50,18,0,"R$0,02 ","0,012","1,1111","R$0,95 ","16,67%"
UOL ADS,Portal NE10,05/02/2024,300 x 50,66,0,"R$0,06 ","0,036","0,9091","R$0,95 ","69,70%"
UOL ADS,Portal NE10,06/02/2024,300 x 50,34,0,"R$0,03 ","0,018","0,8824","R$0,95 ","55,88%"
UOL ADS,Portal NE10,07/02/2024,300 x 50,28,0,"R$0,03 ","0,018","1,0714","R$0,95 ","67,86%"
UOL ADS,Portal NE10,08/02/2024,300 x 50,14,0,"R$0,01 ","0,006","0,7143","R$0,95 ","71,43%"
UOL ADS,Portal NE10,09/02/2024,300 x 50,43,0,"R$0,04 ","0,024","0,9302","R$0,95 ","93,02%"
UOL ADS,Portal NE10,10/02/2024,300 x 50,10,0,"R$0,01 ","0,006","1,0","R$0,95 ","60,00%"
UOL ADS,Portal NE10,11/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Portal NE10,12/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","50,00%"
UOL ADS,Portal NE10,13/02/2024,300 x 50,5,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Portal NE10,14/02/2024,300 x 50,13,0,"R$0,01 ","0,006","0,7692","R$0,95 ","69,23%"
UOL ADS,Portal NE10,15/02/2024,300 x 50,25,0,"R$0,02 ","0,012","0,8","R$0,95 ","68,00%"
UOL ADS,Portal NE10,16/02/2024,300 x 50,8,0,"R$0,01 ","0,006","1,25","R$0,95 ","50,00%"
UOL ADS,Portal NE10,17/02/2024,300 x 50,3,0,"R$0,00 ","0,0","0,0","R$0,95 ","33,33%"
UOL ADS,Portal NE10,18/02/2024,300 x 50,5,0,"R$0,00 ","0,0","0,0","R$0,95 ","40,00%"
UOL ADS,Portal NE10,01/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,00 ","100,00%"
UOL ADS,Portal NE10,02/02/2024,480 x 360v,5,0,"R$0,20 ","0,12","40,0","R$40,00 ","75,00%"
UOL ADS,Portal NE10,04/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","0,00%"
UOL ADS,Portal NE10,05/02/2024,480 x 360v,6,0,"R$0,24 ","0,144","40,0","R$40,00 ","66,67%"
UOL ADS,Portal NE10,07/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","100,00%"
UOL ADS,Portal NE10,12/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","0,00%"
UOL ADS,Portal NE10,14/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","100,00%"
UOL ADS,Portal NE10,15/02/2024,480 x 360v,8,0,"R$0,32 ","0,192","40,0","R$40,00 ","50,00%"
UOL ADS,Portal NE10,16/02/2024,480 x 360v,3,0,"R$0,12 ","0,072","40,0","R$40,00 ","66,67%"
UOL ADS,Portal NE10,17/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,01/02/2024,120 x 600,3,0,"R$0,03 ","0,018","10,0","R$10,17 ","100,00%"
UOL ADS,Interior,01/02/2024,300 x 250,138,1,"R$0,70 ","0,42","5,0725","R$5,09 ","50,72%"
UOL ADS,Interior,01/02/2024,300 x 50,3,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Interior,01/02/2024,300 x 600,72,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,56%"
UOL ADS,Interior,01/02/2024,320 x 50,71,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,28%"
UOL ADS,Interior,01/02/2024,728 x 90,18,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Interior,01/02/2024,970 x 250,34,0,"R$0,00 ","0,0","0,0","R$0,00 ","26,47%"
UOL ADS,Interior,01/02/2024,970 x 90,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","20,00%"
UOL ADS,Interior,01/02/2024,Nativo,5248,8,"R$1,02 ","0,612","0,1944","R$0,19 ","60,05%"
UOL ADS,Interior,02/02/2024,300 x 250,174,1,"R$0,62 ","0,372","3,5632","R$3,56 ","61,85%"
UOL ADS,Interior,02/02/2024,300 x 600,58,1,"R$0,62 ","0,372","10,6897","R$10,69 ","87,93%"
UOL ADS,Interior,02/02/2024,320 x 50,99,0,"R$0,00 ","0,0","0,0","R$0,00 ","82,83%"
UOL ADS,Interior,02/02/2024,728 x 90,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,02/02/2024,970 x 250,7,1,"R$1,80 ","1,08","257,1429","R$257,14 ","71,43%"
UOL ADS,Interior,02/02/2024,970 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,02/02/2024,Nativo,3475,3,"R$0,30 ","0,18","0,0863","R$0,09 ","62,45%"
UOL ADS,Interior,03/02/2024,300 x 250,138,0,"R$0,00 ","0,0","0,0","R$0,00 ","57,97%"
UOL ADS,Interior,03/02/2024,300 x 50,3,0,"R$0,00 ","0,0","0,0","R$0,95 ","33,33%"
UOL ADS,Interior,03/02/2024,300 x 600,8,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,03/02/2024,320 x 50,47,0,"R$0,00 ","0,0","0,0","R$0,00 ","74,47%"
UOL ADS,Interior,03/02/2024,728 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Interior,03/02/2024,970 x 250,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,03/02/2024,Nativo,3002,4,"R$0,74 ","0,444","0,2465","R$0,25 ","55,90%"
UOL ADS,Interior,04/02/2024,120 x 600,1,0,"R$0,01 ","0,006","10,0","R$10,18 ","100,00%"
UOL ADS,Interior,04/02/2024,300 x 250,157,0,"R$0,01 ","0,006","0,0637","R$0,06 ","59,24%"
UOL ADS,Interior,04/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Interior,04/02/2024,300 x 600,8,0,"R$0,00 ","0,0","0,0","R$0,00 ","75,00%"
UOL ADS,Interior,04/02/2024,320 x 50,65,0,"R$0,00 ","0,0","0,0","R$0,00 ","86,15%"
UOL ADS,Interior,04/02/2024,Nativo,4484,7,"R$0,72 ","0,432","0,1606","R$0,16 ","65,79%"
UOL ADS,Interior,05/02/2024,300 x 250,374,0,"R$0,00 ","0,0","0,0","R$0,01 ","59,25%"
UOL ADS,Interior,05/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Interior,05/02/2024,300 x 600,69,0,"R$0,00 ","0,0","0,0","R$0,00 ","75,36%"
UOL ADS,Interior,05/02/2024,320 x 50,127,1,"R$0,62 ","0,372","4,8819","R$4,88 ","80,31%"
UOL ADS,Interior,05/02/2024,728 x 90,25,0,"R$0,00 ","0,0","0,0","R$0,00 ","52,00%"
UOL ADS,Interior,05/02/2024,970 x 250,20,0,"R$0,00 ","0,0","0,0","R$0,00 ","60,00%"
UOL ADS,Interior,05/02/2024,970 x 90,24,0,"R$0,00 ","0,0","0,0","R$0,00 ","37,50%"
UOL ADS,Interior,05/02/2024,Nativo,6323,6,"R$0,79 ","0,474","0,1249","R$0,13 ","62,01%"
UOL ADS,Interior,06/02/2024,300 x 250,245,0,"R$0,00 ","0,0","0,0","R$0,00 ","62,86%"
UOL ADS,Interior,06/02/2024,300 x 600,43,0,"R$0,00 ","0,0","0,0","R$0,00 ","95,35%"
UOL ADS,Interior,06/02/2024,320 x 50,153,0,"R$0,00 ","0,0","0,0","R$0,00 ","76,47%"
UOL ADS,Interior,06/02/2024,728 x 90,18,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
UOL ADS,Interior,06/02/2024,970 x 250,30,0,"R$0,00 ","0,0","0,0","R$0,00 ","73,33%"
UOL ADS,Interior,06/02/2024,970 x 90,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","70,00%"
UOL ADS,Interior,06/02/2024,Nativo,4634,5,"R$0,54 ","0,324","0,1165","R$0,12 ","61,39%"
UOL ADS,Interior,07/02/2024,300 x 250,1275,1,"R$1,81 ","1,086","1,4196","R$1,42 ","72,58%"
UOL ADS,Interior,07/02/2024,300 x 600,354,0,"R$0,00 ","0,0","0,0","R$0,00 ","92,66%"
UOL ADS,Interior,07/02/2024,320 x 50,1321,0,"R$0,00 ","0,0","0,0","R$0,00 ","78,48%"
UOL ADS,Interior,07/02/2024,728 x 90,23,0,"R$0,00 ","0,0","0,0","R$0,00 ","73,91%"
UOL ADS,Interior,07/02/2024,970 x 250,35,0,"R$0,00 ","0,0","0,0","R$0,00 ","68,57%"
UOL ADS,Interior,07/02/2024,Nativo,2441,1,"R$0,10 ","0,06","0,041","R$0,04 ","59,24%"
UOL ADS,Interior,08/02/2024,300 x 250,83,0,"R$0,00 ","0,0","0,0","R$0,04 ","63,86%"
UOL ADS,Interior,08/02/2024,300 x 600,42,0,"R$0,00 ","0,0","0,0","R$0,00 ","97,62%"
UOL ADS,Interior,08/02/2024,320 x 50,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,00%"
UOL ADS,Interior,08/02/2024,Nativo,1164,3,"R$0,30 ","0,18","0,2577","R$0,26 ","46,09%"
UOL ADS,Interior,09/02/2024,300 x 250,27,1,"R$0,70 ","0,42","25,9259","R$25,93 ","51,85%"
UOL ADS,Interior,09/02/2024,300 x 50,3,0,"R$0,00 ","0,0","0,0","R$0,95 ","66,67%"
UOL ADS,Interior,09/02/2024,300 x 600,21,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,09/02/2024,320 x 50,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","83,33%"
UOL ADS,Interior,09/02/2024,728 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Interior,09/02/2024,Nativo,1006,2,"R$0,42 ","0,252","0,4175","R$0,42 ","41,35%"
UOL ADS,Interior,10/02/2024,300 x 250,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Interior,10/02/2024,300 x 600,119,0,"R$0,00 ","0,0","0,0","R$0,00 ","98,32%"
UOL ADS,Interior,10/02/2024,320 x 50,8,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,10/02/2024,728 x 90,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Interior,10/02/2024,970 x 250,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","33,33%"
UOL ADS,Interior,10/02/2024,Nativo,22,0,"R$0,03 ","0,018","1,3636","R$1,30 ","45,45%"
UOL ADS,Interior,11/02/2024,300 x 250,17,0,"R$0,00 ","0,0","0,0","R$0,00 ","47,06%"
UOL ADS,Interior,11/02/2024,300 x 600,115,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,11/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,11/02/2024,Nativo,194,0,"R$0,12 ","0,072","0,6186","R$0,62 ","39,38%"
UOL ADS,Interior,12/02/2024,300 x 250,300,0,"R$0,00 ","0,0","0,0","R$0,01 ","60,33%"
UOL ADS,Interior,12/02/2024,300 x 600,92,0,"R$0,00 ","0,0","0,0","R$0,00 ","93,48%"
UOL ADS,Interior,12/02/2024,320 x 50,416,0,"R$0,00 ","0,0","0,0","R$0,00 ","85,54%"
UOL ADS,Interior,12/02/2024,Nativo,691,1,"R$0,99 ","0,594","1,4327","R$1,44 ","53,84%"
UOL ADS,Interior,13/02/2024,120 x 600,1,0,"R$0,01 ","0,006","10,0","R$10,08 ","100,00%"
UOL ADS,Interior,13/02/2024,300 x 250,72,0,"R$0,00 ","0,0","0,0","R$0,05 ","56,94%"
UOL ADS,Interior,13/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Interior,13/02/2024,300 x 600,44,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,13/02/2024,320 x 50,38,0,"R$0,00 ","0,0","0,0","R$0,00 ","76,32%"
UOL ADS,Interior,13/02/2024,Nativo,2437,8,"R$3,29 ","1,974","1,35","R$1,35 ","61,39%"
UOL ADS,Interior,14/02/2024,300 x 250,448,0,"R$0,02 ","0,012","0,0446","R$0,05 ","55,36%"
UOL ADS,Interior,14/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","50,00%"
UOL ADS,Interior,14/02/2024,300 x 600,33,0,"R$0,00 ","0,0","0,0","R$0,00 ","87,88%"
UOL ADS,Interior,14/02/2024,320 x 50,163,1,"R$0,62 ","0,372","3,8037","R$3,80 ","82,61%"
UOL ADS,Interior,14/02/2024,Nativo,6957,14,"R$14,24 ","8,544","2,0469","R$2,05 ","63,47%"
UOL ADS,Interior,15/02/2024,300 x 250,90,0,"R$0,00 ","0,0","0,0","R$0,00 ","67,78%"
UOL ADS,Interior,15/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Interior,15/02/2024,300 x 600,70,0,"R$0,00 ","0,0","0,0","R$0,00 ","97,14%"
UOL ADS,Interior,15/02/2024,320 x 50,85,0,"R$0,00 ","0,0","0,0","R$0,00 ","78,82%"
UOL ADS,Interior,15/02/2024,728 x 90,7,0,"R$0,00 ","0,0","0,0","R$0,00 ","57,14%"
UOL ADS,Interior,15/02/2024,970 x 250,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","70,00%"
UOL ADS,Interior,15/02/2024,970 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,15/02/2024,Nativo,4040,4,"R$4,04 ","2,424","1,0","R$1,00 ","68,34%"
UOL ADS,Interior,16/02/2024,300 x 250,23,0,"R$0,00 ","0,0","0,0","R$0,00 ","69,57%"
UOL ADS,Interior,16/02/2024,300 x 600,42,0,"R$0,00 ","0,0","0,0","R$0,00 ","76,19%"
UOL ADS,Interior,16/02/2024,320 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Interior,16/02/2024,728 x 90,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,00%"
UOL ADS,Interior,16/02/2024,970 x 250,11,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,16/02/2024,970 x 90,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,16/02/2024,Nativo,1306,1,"R$0,68 ","0,408","0,5207","R$0,52 ","46,55%"
UOL ADS,Interior,17/02/2024,300 x 250,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","16,67%"
UOL ADS,Interior,17/02/2024,300 x 600,23,0,"R$0,00 ","0,0","0,0","R$0,00 ","95,65%"
UOL ADS,Interior,17/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,17/02/2024,Nativo,569,1,"R$0,92 ","0,552","1,6169","R$1,61 ","44,82%"
UOL ADS,Interior,18/02/2024,300 x 250,14,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Interior,18/02/2024,300 x 600,30,0,"R$0,00 ","0,0","0,0","R$0,00 ","90,00%"
UOL ADS,Interior,18/02/2024,320 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,18/02/2024,Nativo,776,0,"R$0,31 ","0,186","0,3995","R$0,40 ","41,75%"
UOL ADS,Interior,01/02/2024,300 x 50,13,0,"R$0,01 ","0,006","0,7692","R$0,95 ","100,00%"
UOL ADS,Interior,01/02/2024,320 x 100,76,0,"R$0,14 ","0,084","1,8421","R$1,81 ","96,05%"
UOL ADS,Interior,02/02/2024,320 x 100,49,0,"R$0,09 ","0,054","1,8367","R$1,81 ","81,63%"
UOL ADS,Interior,03/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Interior,03/02/2024,320 x 100,592,0,"R$1,07 ","0,642","1,8074","R$1,81 ","94,09%"
UOL ADS,Interior,04/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Interior,04/02/2024,320 x 100,433,0,"R$0,78 ","0,468","1,8014","R$1,81 ","96,30%"
UOL ADS,Interior,05/02/2024,300 x 50,44,0,"R$0,04 ","0,024","0,9091","R$0,95 ","100,00%"
UOL ADS,Interior,05/02/2024,320 x 100,488,0,"R$0,88 ","0,528","1,8033","R$1,81 ","96,50%"
UOL ADS,Interior,06/02/2024,300 x 50,43,0,"R$0,04 ","0,024","0,9302","R$0,95 ","100,00%"
UOL ADS,Interior,06/02/2024,320 x 100,423,0,"R$0,77 ","0,462","1,8203","R$1,81 ","96,45%"
UOL ADS,Interior,07/02/2024,300 x 50,8,0,"R$0,01 ","0,006","1,25","R$0,95 ","100,00%"
UOL ADS,Interior,07/02/2024,320 x 100,804,0,"R$1,46 ","0,876","1,8159","R$1,81 ","98,63%"
UOL ADS,Interior,08/02/2024,320 x 100,14,0,"R$0,03 ","0,018","2,1429","R$1,81 ","92,86%"
UOL ADS,Interior,09/02/2024,320 x 100,1,0,"R$0,00 ","0,0","0,0","R$1,81 ","100,00%"
UOL ADS,Interior,11/02/2024,320 x 100,1,0,"R$0,00 ","0,0","0,0","R$1,81 ","100,00%"
UOL ADS,Interior,12/02/2024,320 x 100,6,0,"R$0,01 ","0,006","1,6667","R$1,81 ","100,00%"
UOL ADS,Interior,13/02/2024,320 x 100,45,0,"R$0,08 ","0,048","1,7778","R$1,81 ","97,78%"
UOL ADS,Interior,14/02/2024,300 x 50,40,0,"R$0,04 ","0,024","1,0","R$0,95 ","100,00%"
UOL ADS,Interior,14/02/2024,320 x 100,327,0,"R$0,59 ","0,354","1,8043","R$1,81 ","96,64%"
UOL ADS,Interior,15/02/2024,300 x 50,15,0,"R$0,01 ","0,006","0,6667","R$0,95 ","100,00%"
UOL ADS,Interior,15/02/2024,320 x 100,203,0,"R$0,37 ","0,222","1,8227","R$1,81 ","96,06%"
UOL ADS,Interior,16/02/2024,300 x 50,13,0,"R$0,01 ","0,006","0,7692","R$0,95 ","100,00%"
UOL ADS,Interior,16/02/2024,320 x 100,20,0,"R$0,04 ","0,024","2,0","R$1,81 ","100,00%"
UOL ADS,Interior,17/02/2024,320 x 100,9,0,"R$0,02 ","0,012","2,2222","R$1,81 ","100,00%"
UOL ADS,Interior,18/02/2024,320 x 100,4,0,"R$0,01 ","0,006","2,5","R$1,81 ","100,00%"
UOL ADS,Interior,01/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,02/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,03/02/2024,480 x 360v,2,0,"R$0,08 ","0,048","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,06/02/2024,480 x 360v,8,0,"R$0,32 ","0,192","40,0","R$40,00 ","62,50%"
UOL ADS,Interior,07/02/2024,480 x 360v,4,0,"R$0,16 ","0,096","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,11/02/2024,480 x 360v,2,0,"R$0,08 ","0,048","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,12/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,14/02/2024,480 x 360v,4,0,"R$0,16 ","0,096","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,15/02/2024,480 x 360v,3,0,"R$0,12 ","0,072","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,16/02/2024,480 x 360v,5,0,"R$0,20 ","0,12","40,0","R$40,00 ","80,00%"
UOL ADS,Interior,18/02/2024,480 x 360v,1,0,"R$0,04 ","0,024","40,0","R$40,00 ","100,00%"
UOL ADS,Interior,02/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Interior,03/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","50,00%"
UOL ADS,Interior,04/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Interior,06/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Interior,07/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Interior,14/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","50,00%"
UOL ADS,Interior,15/02/2024,300 x 50,5,0,"R$0,00 ","0,0","0,0","R$0,95 ","60,00%"
UOL ADS,Interior,10/02/2024,Nativo,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,11/02/2024,Nativo,1,0,"R$0,01 ","0,006","10,0","R$5,74 ","100,00%"
UOL ADS,Interior,13/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,14/02/2024,Nativo,4,0,"R$0,01 ","0,006","2,5","R$1,44 ","75,00%"
UOL ADS,Interior,16/02/2024,Nativo,2,0,"R$0,01 ","0,006","5,0","R$5,74 ","100,00%"
UOL ADS,Interior,01/02/2024,Nativo,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Interior,04/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,05/02/2024,Nativo,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","25,00%"
UOL ADS,Interior,06/02/2024,Nativo,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Interior,08/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,12/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,14/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Interior,15/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Interior,15/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,17/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,18/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Interior,05/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Interior,08/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,18/02/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,01/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,01/02/2024,Nativo,29,0,"R$0,00 ","0,0","0,0","R$0,00 ","75,86%"
UOL ADS,Portal NE10,02/02/2024,300 x 250,15,0,"R$0,00 ","0,0","0,0","R$0,15 ","80,00%"
UOL ADS,Portal NE10,02/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,02/02/2024,Nativo,16,0,"R$0,00 ","0,0","0,0","R$0,00 ","62,50%"
UOL ADS,Portal NE10,03/02/2024,300 x 250,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Portal NE10,03/02/2024,Nativo,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","25,00%"
UOL ADS,Portal NE10,04/02/2024,Nativo,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","40,00%"
UOL ADS,Portal NE10,05/02/2024,300 x 250,7,0,"R$0,00 ","0,0","0,0","R$0,47 ","85,71%"
UOL ADS,Portal NE10,05/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Portal NE10,05/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,05/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Portal NE10,05/02/2024,Nativo,14,0,"R$0,00 ","0,0","0,0","R$0,00 ","64,29%"
UOL ADS,Portal NE10,06/02/2024,Nativo,37,0,"R$0,00 ","0,0","0,0","R$0,00 ","81,08%"
UOL ADS,Portal NE10,07/02/2024,300 x 250,8,0,"R$0,00 ","0,0","0,0","R$0,55 ","25,00%"
UOL ADS,Portal NE10,07/02/2024,300 x 50,11,0,"R$0,01 ","0,006","0,9091","R$0,95 ","36,36%"
UOL ADS,Portal NE10,07/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,07/02/2024,970 x 250,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Portal NE10,08/02/2024,Nativo,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
UOL ADS,Portal NE10,09/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Portal NE10,09/02/2024,Nativo,2,0,"R$0,01 ","0,006","5,0","R$2,87 ","100,00%"
UOL ADS,Portal NE10,10/02/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,10/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Portal NE10,10/02/2024,Nativo,10,0,"R$0,00 ","0,0","0,0","R$0,07 ","60,00%"
UOL ADS,Portal NE10,11/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Portal NE10,11/02/2024,Nativo,3,0,"R$0,01 ","0,006","3,3333","R$3,83 ","66,67%"
UOL ADS,Portal NE10,12/02/2024,300 x 250,6,0,"R$0,00 ","0,0","0,0","R$0,37 ","83,33%"
UOL ADS,Portal NE10,12/02/2024,300 x 50,5,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Portal NE10,12/02/2024,Nativo,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","16,67%"
