Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,320 x 50,75,0,"R$0,35 ","0,21","4,6667","R$4,61 ","61,33%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,300 x 250,113,0,"R$0,52 ","0,312","4,6018","R$4,61 ","72,57%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,320 x 50,117,0,"R$0,54 ","0,324","4,6154","R$4,61 ","79,49%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,20/02/2024,300 x 250,705,4,"R$3,25 ","1,95","4,6099","R$4,61 ","54,89%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,20/02/2024,320 x 50,780,0,"R$3,60 ","2,16","4,6154","R$4,61 ","93,08%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,300 x 250,10,0,"R$0,05 ","0,03","5,0","R$4,61 ","80,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,320 x 50,3,0,"R$0,01 ","0,006","3,3333","R$4,61 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,20/02/2024,300 x 250,65606,93,"R$302,71 ","181,626","4,6141","R$4,61 ","60,93%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,20/02/2024,320 x 100,1,0,"R$0,00 ","0,0","0,0","R$4,61 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,20/02/2024,320 x 50,40805,47,"R$188,27 ","112,962","4,6139","R$4,61 ","89,22%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,20/02/2024,300 x 250,133285,188,"R$614,98 ","368,988","4,614","R$4,61 ","45,36%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,20/02/2024,320 x 50,119945,199,"R$553,43 ","332,058","4,614","R$4,61 ","97,31%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,20/02/2024,300 x 250,2469,1,"R$11,39 ","6,834","4,6132","R$4,61 ","73,39%"
Honda Automoveis do Brasil LTDA | 0016-09,Jamildo,20/02/2024,320 x 50,915,1,"R$4,22 ","2,532","4,612","R$4,61 ","77,08%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,300 x 250,44,0,"R$0,20 ","0,12","4,5455","R$4,61 ","45,45%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,320 x 50,67,0,"R$0,31 ","0,186","4,6269","R$4,61 ","83,58%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,20/02/2024,300 x 250,256595,252,"R$1183,93 ","710,358","4,614","R$4,61 ","57,65%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,20/02/2024,300 x 600,1,0,"R$0,00 ","0,0","0,0","R$4,61 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,20/02/2024,320 x 50,101801,124,"R$469,71 ","281,826","4,614","R$4,61 ","96,74%"
Honda Automoveis do Brasil LTDA | 0016-09,Social 1,20/02/2024,320 x 50,2,0,"R$0,01 ","0,006","5,0","R$4,61 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,20/02/2024,300 x 250,8636,13,"R$39,85 ","23,91","4,6144","R$4,61 ","62,64%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,20/02/2024,320 x 50,4397,1,"R$20,29 ","12,174","4,6145","R$4,61 ","97,08%"
Honda Automoveis do Brasil LTDA | 0016-09,Blog do Torcedor,20/02/2024,320 x 50,6,0,"R$0,03 ","0,018","5,0","R$4,61 ","83,33%"
Honda Automoveis do Brasil LTDA | 0016-09,JC HTML,20/02/2024,300 x 250,2242,6,"R$10,34 ","6,204","4,612","R$4,61 ","59,86%"
Honda Automoveis do Brasil LTDA | 0016-09,JC HTML,20/02/2024,320 x 50,2137,1,"R$9,86 ","5,916","4,6139","R$4,61 ","71,88%"
Honda Automoveis do Brasil LTDA | 0016-09,JC Online,20/02/2024,320 x 50,5,0,"R$0,02 ","0,012","4,0","R$4,61 ","80,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,300 x 250,345,0,"R$1,59 ","0,954","4,6087","R$4,61 ","60,29%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,20/02/2024,320 x 50,169,0,"R$0,78 ","0,468","4,6154","R$4,61 ","79,29%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,20/02/2024,300 x 250,1285,0,"R$5,93 ","3,558","4,6148","R$4,61 ","55,92%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,20/02/2024,320 x 50,1654,0,"R$7,63 ","4,578","4,6131","R$4,61 ","80,63%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,20/02/2024,320 x 50,46,0,"R$0,21 ","0,126","4,5652","R$4,61 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Rádio Jornal,20/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$4,61 ","0,00%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,20/02/2024,300 x 250,8337,12,"R$38,47 ","23,082","4,6144","R$4,61 ","68,89%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,20/02/2024,320 x 50,2361,0,"R$10,89 ","6,534","4,6125","R$4,61 ","85,97%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,20/02/2024,320 x 50,8,0,"R$0,04 ","0,024","5,0","R$4,61 ","62,50%"
Honda Automoveis do Brasil LTDA | 0016-09,TV Jornal,20/02/2024,320 x 50,7,0,"R$0,03 ","0,018","4,2857","R$4,61 ","100,00%"
Honda Automoveis do Brasil LTDA | 0016-09,Interior,20/02/2024,320 x 50,14,0,"R$0,06 ","0,036","4,2857","R$4,61 ","92,86%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,4,0,"R$0,01 ","0,006","2,5","R$1,85 ","75,00%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,13,0,"R$0,01 ","0,006","0,7692","R$0,49 ","92,31%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,88,0,"R$0,09 ","0,054","1,0227","R$1,06 ","43,18%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,200,0,"R$0,28 ","0,168","1,4","R$1,42 ","94,00%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,305,0,"R$0,56 ","0,336","1,8361","R$1,85 ","87,87%"
Index Exchange,Interior,20/02/2024,1 x 1,13,0,"R$0,01 ","0,006","0,7692","R$0,55 ","100,00%"
Index Exchange,Interior,20/02/2024,1 x 1,1,0,"R$0,01 ","0,006","10,0","R$10,17 ","100,00%"
Index Exchange,JC Online,20/02/2024,1 x 1,11,0,"R$0,04 ","0,024","3,6364","R$3,90 ","81,82%"
Index Exchange,JC Online,20/02/2024,1 x 1,691,0,"R$0,83 ","0,498","1,2012","R$1,21 ","90,16%"
Index Exchange,Jamildo,20/02/2024,1 x 1,285,0,"R$0,53 ","0,318","1,8596","R$1,87 ","84,91%"
Index Exchange,Jamildo,20/02/2024,1 x 1,184,0,"R$0,98 ","0,588","5,3261","R$5,32 ","59,78%"
Index Exchange,Social 1,20/02/2024,1 x 1,180,0,"R$0,81 ","0,486","4,5","R$4,49 ","56,11%"
Index Exchange,Social 1,20/02/2024,1 x 1,1312,0,"R$2,11 ","1,266","1,6082","R$1,61 ","84,98%"
Index Exchange,Blog do Torcedor,20/02/2024,1 x 1,38,0,"R$0,24 ","0,144","6,3158","R$6,35 ","68,42%"
Index Exchange,Blog do Torcedor,20/02/2024,1 x 1,97,0,"R$0,16 ","0,096","1,6495","R$1,69 ","90,72%"
Index Exchange,JC Online,20/02/2024,1 x 1,227,0,"R$0,99 ","0,594","4,3612","R$4,37 ","60,79%"
Index Exchange,JC HTML,20/02/2024,1 x 1,7,0,"R$0,01 ","0,006","1,4286","R$0,78 ","100,00%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,14,0,"R$0,06 ","0,036","4,2857","R$3,98 ","57,14%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,27,0,"R$0,03 ","0,018","1,1111","R$0,96 ","92,59%"
Index Exchange,Portal NE10,20/02/2024,1 x 1,8,0,"R$0,02 ","0,012","2,5","R$3,02 ","87,50%"
Index Exchange,Rádio Jornal,20/02/2024,1 x 1,3,0,"R$0,01 ","0,006","3,3333","R$3,14 ","33,33%"
Index Exchange,Rádio Jornal,20/02/2024,1 x 1,29,0,"R$0,03 ","0,018","1,0345","R$1,16 ","96,55%"
Index Exchange,Rádio Jornal,20/02/2024,1 x 1,7,0,"R$0,00 ","0,0","0,0","R$0,62 ","85,71%"
Index Exchange,Rádio Jornal,20/02/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0","R$0,05 ","0,00%"
Index Exchange,TV Jornal,20/02/2024,1 x 1,3,0,"R$0,01 ","0,006","3,3333","R$3,32 ","33,33%"
Index Exchange,TV Jornal,20/02/2024,1 x 1,86,0,"R$0,11 ","0,066","1,2791","R$1,30 ","89,53%"
Index Exchange,TV Jornal,20/02/2024,1 x 1,1,0,"R$0,00 ","0,0","0,0","R$1,34 ","100,00%"
L'OREAL BRASIL COMERCIAL DE COSMETICOS LTDA / 0001-61,TV Jornal,20/02/2024,480 x 360v,17,0,"R$0,39 ","0,234","22,9412","R$22,80 ","38,46%"
L'OREAL BRASIL COMERCIAL DE COSMETICOS LTDA / 0001-61,TV Jornal,20/02/2024,480 x 361v,22,1,"R$0,50 ","0,3","22,7273","R$22,80 ","40,00%"
L'OREAL BRASIL COMERCIAL DE COSMETICOS LTDA / 0001-61,TV Jornal,20/02/2024,640 x 480v,102,5,"R$2,33 ","1,398","22,8431","R$22,80 ","43,30%"
Leroy Merlin,Portal NE10,20/02/2024,970 x 250,2,0,"R$0,01 ","0,006","5,0","R$4,75 ","100,00%"
Leroy Merlin,JC Online,20/02/2024,970 x 250,13,0,"R$0,06 ","0,036","4,6154","R$4,75 ","61,54%"
Leroy Merlin,Jamildo,20/02/2024,970 x 250,13,0,"R$0,06 ","0,036","4,6154","R$4,75 ","76,92%"
Leroy Merlin,Social 1,20/02/2024,970 x 250,10,0,"R$0,05 ","0,03","5,0","R$4,75 ","70,00%"
Leroy Merlin,Blog do Torcedor,20/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$4,75 ","100,00%"
Leroy Merlin,TV Jornal,20/02/2024,970 x 250,2,0,"R$0,01 ","0,006","5,0","R$4,75 ","100,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Portal NE10,20/02/2024,480 x 360v,8,0,"R$0,39 ","0,234","48,75","R$49,20 ","100,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Portal NE10,20/02/2024,480 x 360v,9,1,"R$0,44 ","0,264","48,8889","R$49,20 ","75,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Interior,20/02/2024,480 x 360v,2,0,"R$0,10 ","0,06","50,0","R$49,20 ","100,00%"
MINISTERIO DAS COMUNICACOES / 0001-03,Jamildo,20/02/2024,480 x 360v,221,4,"R$10,87 ","6,522","49,1855","R$49,20 ","90,28%"
MINISTERIO DAS COMUNICACOES / 0001-03,Social 1,20/02/2024,480 x 360v,2268,24,"R$111,58 ","66,948","49,1975","R$49,20 ","92,72%"
MINISTERIO DAS COMUNICACOES / 0001-03,Blog do Torcedor,20/02/2024,480 x 360v,352,2,"R$17,32 ","10,392","49,2045","R$49,20 ","89,94%"
MINISTERIO DAS COMUNICACOES / 0001-03,JC Online,20/02/2024,480 x 360v,429,2,"R$21,11 ","12,666","49,2075","R$49,20 ","93,60%"
MINISTERIO DAS COMUNICACOES / 0001-03,Rádio Jornal,20/02/2024,480 x 360v,7,0,"R$0,34 ","0,204","48,5714","R$49,20 ","85,71%"
MINISTERIO DAS COMUNICACOES / 0001-03,TV Jornal,20/02/2024,480 x 360v,37,1,"R$1,82 ","1,092","49,1892","R$49,20 ","97,14%"
MUNICÍPIO DE JABOATÃO,Portal NE10,20/02/2024,970 x 250,75,0,"R$0,00 ","0,0","0,0","R$0,00 ","44,00%"
MUNICÍPIO DE JABOATÃO,Portal NE10,20/02/2024,970 x 250,190,0,"R$0,00 ","0,0","0,0","R$0,00 ","58,06%"
MUNICÍPIO DE JABOATÃO,Interior,20/02/2024,970 x 250,37,0,"R$0,00 ","0,0","0,0","R$0,00 ","129,73%"
MUNICÍPIO DE JABOATÃO,JC Online,20/02/2024,970 x 250,1943,0,"R$0,00 ","0,0","0,0","R$0,00 ","57,13%"
MUNICÍPIO DE JABOATÃO,Jamildo,20/02/2024,970 x 250,466,0,"R$0,00 ","0,0","0,0","R$0,00 ","63,09%"
MUNICÍPIO DE JABOATÃO,Social 1,20/02/2024,970 x 250,407,0,"R$0,00 ","0,0","0,0","R$0,00 ","68,80%"
MUNICÍPIO DE JABOATÃO,Blog do Torcedor,20/02/2024,970 x 250,126,0,"R$0,00 ","0,0","0,0","R$0,00 ","61,90%"
MUNICÍPIO DE JABOATÃO,JC Online,20/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
MUNICÍPIO DE JABOATÃO,JC Classico,20/02/2024,970 x 250,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
MUNICÍPIO DE JABOATÃO,JC HTML,20/02/2024,970 x 250,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
MUNICÍPIO DE JABOATÃO,Portal NE10,20/02/2024,970 x 250,104,0,"R$0,00 ","0,0","0,0","R$0,00 ","62,50%"
MUNICÍPIO DE JABOATÃO,Rádio Jornal,20/02/2024,970 x 250,49,0,"R$0,00 ","0,0","0,0","R$0,00 ","59,18%"
MUNICÍPIO DE JABOATÃO,TV Jornal,20/02/2024,970 x 250,51,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
PERDIGÃO,Interior,20/02/2024,300 x 250,1556,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,08%"
PERDIGÃO,Interior,20/02/2024,728 x 90,195,0,"R$0,00 ","0,0","0,0","R$0,00 ","69,74%"
PERDIGÃO,Interior,20/02/2024,728 x 90,1543,0,"R$0,00 ","0,0","0,0","R$0,00 ","98,83%"
PERDIGÃO,Interior,20/02/2024,300 x 250,26,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,77%"
PERDIGÃO,Interior,20/02/2024,728 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
PERDIGÃO,TV Jornal,20/02/2024,300 x 250,4989,0,"R$0,00 ","0,0","0,0","R$0,00 ","65,50%"
PERDIGÃO,TV Jornal,20/02/2024,728 x 90,318,0,"R$0,00 ","0,0","0,0","R$0,00 ","57,55%"
PERDIGÃO,TV Jornal,20/02/2024,728 x 90,8182,0,"R$0,00 ","0,0","0,0","R$0,00 ","98,80%"
PERDIGÃO,TV Jornal,20/02/2024,300 x 250,6752,0,"R$0,00 ","0,0","0,0","R$0,00 ","94,14%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Portal NE10,20/02/2024,300 x 250,11,0,"R$0,06 ","0,036","5,4545","R$5,29 ","81,82%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Portal NE10,20/02/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0","R$5,29 ","0,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Portal NE10,20/02/2024,300 x 250,33,0,"R$0,17 ","0,102","5,1515","R$5,29 ","72,73%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Portal NE10,20/02/2024,970 x 90,22,0,"R$0,12 ","0,072","5,4545","R$5,29 ","77,27%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Interior,20/02/2024,300 x 250,21,0,"R$0,11 ","0,066","5,2381","R$5,29 ","57,14%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,JC Online,20/02/2024,300 x 250,5362,7,"R$28,38 ","17,028","5,2928","R$5,29 ","58,29%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,JC Online,20/02/2024,970 x 90,200,0,"R$1,06 ","0,636","5,3","R$5,29 ","64,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Jamildo,20/02/2024,300 x 250,10011,21,"R$52,98 ","31,788","5,2922","R$5,29 ","44,97%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Jamildo,20/02/2024,300 x 250,167,0,"R$0,88 ","0,528","5,2695","R$5,29 ","72,29%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Jamildo,20/02/2024,970 x 90,103,0,"R$0,55 ","0,33","5,3398","R$5,29 ","51,46%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Jamildo,20/02/2024,480 x 360v,1,0,"R$0,05 ","0,03","50,0","R$50,15 ","0,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Social 1,20/02/2024,300 x 250,21346,35,"R$112,96 ","67,776","5,2919","R$5,29 ","55,74%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Social 1,20/02/2024,970 x 90,80,0,"R$0,42 ","0,252","5,25","R$5,29 ","66,25%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Social 1,20/02/2024,480 x 360v,31,0,"R$1,55 ","0,93","50,0","R$50,13 ","87,88%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Blog do Torcedor,20/02/2024,300 x 250,36,0,"R$0,19 ","0,114","5,2778","R$5,29 ","58,33%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Blog do Torcedor,20/02/2024,970 x 90,19,0,"R$0,10 ","0,06","5,2632","R$5,29 ","31,58%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,JC Online,20/02/2024,480 x 360v,5,0,"R$0,25 ","0,15","50,0","R$50,13 ","100,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,JC Classico,20/02/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0","R$5,29 ","0,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,JC HTML,20/02/2024,300 x 250,43,0,"R$0,23 ","0,138","5,3488","R$5,29 ","53,49%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,JC HTML,20/02/2024,970 x 90,1,0,"R$0,01 ","0,006","10,0","R$5,29 ","0,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Portal NE10,20/02/2024,300 x 250,28,0,"R$0,15 ","0,09","5,3571","R$5,29 ","50,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Portal NE10,20/02/2024,970 x 90,8,0,"R$0,04 ","0,024","5,0","R$5,29 ","37,50%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Rádio Jornal,20/02/2024,300 x 250,14,0,"R$0,07 ","0,042","5,0","R$5,29 ","35,71%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,Rádio Jornal,20/02/2024,970 x 90,4,0,"R$0,02 ","0,012","5,0","R$5,29 ","100,00%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,TV Jornal,20/02/2024,300 x 250,101,0,"R$0,53 ","0,318","5,2475","R$5,29 ","58,42%"
PICPAY INSTITUICAO DE PAGAMENTO S/A/0001-10,TV Jornal,20/02/2024,970 x 90,6,0,"R$0,03 ","0,018","5,0","R$5,29 ","50,00%"
PREFEITURA DE CARUARU,Portal NE10,20/02/2024,970 x 250,28,0,"R$0,00 ","0,0","0,0","R$0,00 ","75,00%"
PREFEITURA DE CARUARU,Portal NE10,20/02/2024,970 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
PREFEITURA DE CARUARU,Portal NE10,20/02/2024,970 x 250,51,0,"R$0,00 ","0,0","0,0","R$0,00 ","62,75%"
PREFEITURA DE CARUARU,Interior,20/02/2024,970 x 250,154,0,"R$0,00 ","0,0","0,0","R$0,00 ","74,68%"
PREFEITURA DE CARUARU,Interior,20/02/2024,970 x 250,9,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
PREFEITURA DE CARUARU,JC Online,20/02/2024,970 x 250,1997,0,"R$0,00 ","0,0","0,0","R$0,00 ","65,45%"
PREFEITURA DE CARUARU,Jamildo,20/02/2024,970 x 250,527,1,"R$0,00 ","0,0","0,0","R$0,00 ","70,02%"
PREFEITURA DE CARUARU,Social 1,20/02/2024,970 x 250,519,1,"R$0,00 ","0,0","0,0","R$0,00 ","64,16%"
PREFEITURA DE CARUARU,Blog do Torcedor,20/02/2024,970 x 250,287,0,"R$0,00 ","0,0","0,0","R$0,00 ","71,08%"
PREFEITURA DE CARUARU,JC Classico,20/02/2024,970 x 250,9,0,"R$0,00 ","0,0","0,0","R$0,00 ","88,89%"
PREFEITURA DE CARUARU,JC HTML,20/02/2024,970 x 250,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","40,00%"
PREFEITURA DE CARUARU,Portal NE10,20/02/2024,970 x 250,81,0,"R$0,00 ","0,0","0,0","R$0,00 ","82,72%"
PREFEITURA DE CARUARU,Rádio Jornal,20/02/2024,970 x 250,66,0,"R$0,00 ","0,0","0,0","R$0,00 ","65,15%"
PREFEITURA DE CARUARU,TV Jornal,20/02/2024,970 x 250,331,0,"R$0,00 ","0,0","0,0","R$0,00 ","64,35%"
PREFEITURA DE IPOJUCA,Jamildo,20/02/2024,320 x 50,3588,7,"R$0,00 ","0,0","0,0","R$0,00 ","97,77%"
PREFEITURA DE IPOJUCA,Jamildo,20/02/2024,320 x 50,8,0,"R$0,00 ","0,0","0,0","R$0,00 ","87,50%"
PREFEITURA DE IPOJUCA,Jamildo,20/02/2024,320 x 50,504,0,"R$0,00 ","0,0","0,0","R$0,00 ","96,03%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,300 x 250,5,0,"R$0,05 ","0,03","10,0","R$9,39 ","40,00%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,320 x 50,13,0,"R$0,12 ","0,072","9,2308","R$9,39 ","15,38%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,300 x 250,11,0,"R$0,10 ","0,06","9,0909","R$9,39 ","72,73%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,320 x 50,5,0,"R$0,05 ","0,03","10,0","R$9,39 ","80,00%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,480 x 360v,102,2,"R$7,67 ","4,602","75,1961","R$75,24 ","78,43%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,480 x 360v,25,0,"R$1,88 ","1,128","75,2","R$75,24 ","76,00%"
Redecard S/A/0001-04,Interior,20/02/2024,300 x 250,58,0,"R$0,54 ","0,324","9,3103","R$9,39 ","55,17%"
Redecard S/A/0001-04,Interior,20/02/2024,320 x 50,81,0,"R$0,76 ","0,456","9,3827","R$9,39 ","97,53%"
Redecard S/A/0001-04,Interior,20/02/2024,480 x 360v,13,0,"R$0,98 ","0,588","75,3846","R$75,24 ","84,62%"
Redecard S/A/0001-04,Interior,20/02/2024,640 x 480v,11,1,"R$0,83 ","0,498","75,4545","R$75,24 ","0,00%"
Redecard S/A/0001-04,Interior,20/02/2024,640 x 480v,7,0,"R$0,53 ","0,318","75,7143","R$75,24 ","0,00%"
Redecard S/A/0001-04,JC Online,20/02/2024,300 x 250,4707,5,"R$44,18 ","26,508","9,386","R$9,39 ","60,43%"
Redecard S/A/0001-04,JC Online,20/02/2024,320 x 50,12771,18,"R$119,86 ","71,916","9,3853","R$9,39 ","90,15%"
Redecard S/A/0001-04,Jamildo,20/02/2024,300 x 250,18209,34,"R$170,89 ","102,534","9,3849","R$9,39 ","48,32%"
Redecard S/A/0001-04,Jamildo,20/02/2024,320 x 50,41186,99,"R$386,53 ","231,918","9,385","R$9,39 ","96,59%"
Redecard S/A/0001-04,Jamildo,20/02/2024,300 x 250,851,1,"R$7,99 ","4,794","9,389","R$9,39 ","70,15%"
Redecard S/A/0001-04,Jamildo,20/02/2024,320 x 50,230,0,"R$2,16 ","1,296","9,3913","R$9,39 ","80,43%"
Redecard S/A/0001-04,Jamildo,20/02/2024,480 x 360v,2171,25,"R$163,35 ","98,01","75,2418","R$75,24 ","90,40%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,300 x 250,1,0,"R$0,01 ","0,006","10,0","R$9,39 ","0,00%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,320 x 50,2,0,"R$0,02 ","0,012","10,0","R$9,39 ","100,00%"
Redecard S/A/0001-04,Social 1,20/02/2024,300 x 250,26277,22,"R$246,61 ","147,966","9,385","R$9,39 ","56,20%"
Redecard S/A/0001-04,Social 1,20/02/2024,320 x 50,27800,43,"R$260,90 ","156,54","9,3849","R$9,39 ","96,26%"
Redecard S/A/0001-04,Social 1,20/02/2024,480 x 360v,19818,170,"R$1491,11 ","894,666","75,2402","R$75,24 ","91,67%"
Redecard S/A/0001-04,Blog do Torcedor,20/02/2024,300 x 250,1198,3,"R$11,24 ","6,744","9,3823","R$9,39 ","60,18%"
Redecard S/A/0001-04,Blog do Torcedor,20/02/2024,320 x 50,919,4,"R$8,62 ","5,172","9,3798","R$9,39 ","95,53%"
Redecard S/A/0001-04,Blog do Torcedor,20/02/2024,480 x 360v,1140,7,"R$85,77 ","51,462","75,2368","R$75,24 ","84,38%"
Redecard S/A/0001-04,JC Online,20/02/2024,480 x 360v,2,0,"R$0,15 ","0,09","75,0","R$75,24 ","100,00%"
Redecard S/A/0001-04,JC Online,20/02/2024,480 x 360v,3578,48,"R$269,21 ","161,526","75,2404","R$75,24 ","92,23%"
Redecard S/A/0001-04,JC HTML,20/02/2024,300 x 250,1,0,"R$0,01 ","0,006","10,0","R$9,39 ","100,00%"
Redecard S/A/0001-04,JC HTML,20/02/2024,320 x 50,11,0,"R$0,10 ","0,06","9,0909","R$9,39 ","81,82%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,300 x 250,44,0,"R$0,41 ","0,246","9,3182","R$9,39 ","63,64%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,320 x 50,29,0,"R$0,27 ","0,162","9,3103","R$9,39 ","86,21%"
Redecard S/A/0001-04,Portal NE10,20/02/2024,480 x 360v,1,0,"R$0,08 ","0,048","80,0","R$75,24 ","100,00%"
Redecard S/A/0001-04,Rádio Jornal,20/02/2024,300 x 250,111,0,"R$1,04 ","0,624","9,3694","R$9,39 ","63,96%"
Redecard S/A/0001-04,Rádio Jornal,20/02/2024,320 x 50,143,1,"R$1,34 ","0,804","9,3706","R$9,39 ","76,22%"
Redecard S/A/0001-04,Rádio Jornal,20/02/2024,320 x 50,10,0,"R$0,09 ","0,054","9,0","R$9,39 ","100,00%"
Redecard S/A/0001-04,Rádio Jornal,20/02/2024,480 x 360v,10,0,"R$0,75 ","0,45","75,0","R$75,24 ","80,00%"
Redecard S/A/0001-04,TV Jornal,20/02/2024,300 x 250,472,5,"R$4,43 ","2,658","9,3856","R$9,39 ","67,16%"
Redecard S/A/0001-04,TV Jornal,20/02/2024,320 x 50,308,1,"R$2,89 ","1,734","9,3831","R$9,39 ","85,39%"
Redecard S/A/0001-04,TV Jornal,20/02/2024,480 x 361v,8,0,"R$0,60 ","0,36","75,0","R$75,24 ","37,50%"
Redecard S/A/0001-04,TV Jornal,20/02/2024,640 x 480v,15,0,"R$1,13 ","0,678","75,3333","R$75,24 ","13,33%"
