Advertiser,Ad unit,Date,Creative size,Advertiser ID,Ad unit ID,Total impressions,Total clicks,Total CPM and CPC revenue (R$),Total average eCPM (R$),Total Active View % viewable impressions
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,Native,5088749686,",10869286,11238766,21737767482,23201951482,23202852290,",4,0,"R$0,00 ","R$0,00 ","100,00%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,Native,5088749686,",10869286,11238766,21268726,",866,1,"R$1,10 ","R$1,27 ","51,80%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,Native,5088749686,",10869286,11238766,21268726,22834992269,",269,0,"R$0,00 ","R$0,00 ","91,45%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/2/2024,Native,5088749686,",10869286,11238766,21268726,21725415585,22667687894,",1,0,"R$0,00 ","R$0,00 ","100,00%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/2/2024,Native,5088749686,",10869286,11238766,21268726,21725415585,22503128490,",1212,2,"R$2,20 ","R$1,82 ","44,14%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/2/2024,Native,5088749686,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",326,1,"R$1,10 ","R$3,37 ","76,07%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,Native,5088749686,",10869286,11238766,21268726,21725415585,22462745544,",396,0,"R$0,00 ","R$0,00 ","26,26%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/2/2024,Native,5088749686,",10869286,11238766,21719551231,",10,0,"R$0,00 ","R$0,00 ","100,00%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/2/2024,Native,5088749686,",10869286,11238766,21719551231,21798635724,",24,0,"R$0,00 ","R$0,00 ","100,00%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/2/2024,Native,5088749686,",10869286,11238766,21719551231,21798635724,22835868507,",1,0,"R$0,00 ","R$0,00 ","100,00%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/2/2024,Native,5088749686,",10869286,11238766,23166879722,",1173,0,"R$0,00 ","R$0,00 ","62,15%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/2/2024,Native,5088749686,",10869286,11238766,23166879722,23197218187,",374,1,"R$1,10 ","R$2,94 ","87,97%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/2/2024,Native,5088749686,",10869286,11238766,17743246,",39,1,"R$1,10 ","R$28,21 ","38,46%"
BOTICARIO PRODUTOS DE BELEZA LTDA / 0719-54,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/2/2024,Native,5088749686,",10869286,11238766,17743246,22834637230,",26,0,"R$0,00 ","R$0,00 ","65,38%"
BRF S.A. / 0304-68,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/1/2024,640 x 480v,22342006,",12014326,21240886,21818538935,",1,0,"R$0,02 ","R$24,00 ","100,00%"
BRF S.A. / 0304-68,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/2/2024,640 x 480v,22342006,",12014326,21240886,21818538935,",2,0,"R$0,05 ","R$24,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,480 x 360v,5251958852,",10869286,11238766,21723566961,",19,0,"R$0,63 ","R$33,00 ","10,53%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,480 x 361v,5251958852,",10869286,11238766,21723566961,",8,0,"R$0,26 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21723566961,",21,0,"R$0,69 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,480 x 361v,5251958852,",10869286,11238766,21723566961,",3,0,"R$0,10 ","R$33,00 ","66,67%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),10/1/2024,480 x 360v,5251958852,",10869286,11238766,21723566961,21814819361,",1,0,"R$0,03 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21723566961,21814819361,",6,0,"R$0,20 ","R$33,00 ","66,67%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/1/2024,480 x 360v,5251958852,",10869286,11238766,21737767482,21823750911,",5,0,"R$0,17 ","R$33,00 ","80,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21737767482,21823750911,",13,0,"R$0,43 ","R$33,00 ","84,62%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",5,0,"R$0,17 ","R$33,00 ","100,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21268726,21725415585,22462745544,",3,0,"R$0,10 ","R$33,00 ","66,67%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/1/2024,480 x 360v,5251958852,",10869286,11238766,21268726,21814348402,",20,0,"R$0,66 ","R$33,00 ","85,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21268726,21814348402,",47,0,"R$1,55 ","R$33,00 ","84,78%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),10/1/2024,480 x 360v,5251958852,",10869286,11238766,21722702436,22521807661,",2,0,"R$0,07 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,480 x 360v,5251958852,",10869286,11238766,21719551231,",1284,0,"R$42,37 ","R$33,00 ","7,43%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,480 x 361v,5251958852,",10869286,11238766,21719551231,",1157,0,"R$38,18 ","R$33,00 ","7,14%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21719551231,",1716,0,"R$56,63 ","R$33,00 ","7,52%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/2/2024,480 x 361v,5251958852,",10869286,11238766,21719551231,",339,0,"R$11,19 ","R$33,00 ","7,58%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/1/2024,480 x 360v,5251958852,",10869286,11238766,21719551231,21798635724,",2,0,"R$0,07 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/1/2024,480 x 361v,5251958852,",10869286,11238766,21719551231,21798635724,",1,0,"R$0,03 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/2/2024,480 x 360v,5251958852,",10869286,11238766,21719551231,21798635724,",7,0,"R$0,23 ","R$33,00 ","71,43%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/2/2024,480 x 361v,5251958852,",10869286,11238766,21719551231,21798635724,",1,0,"R$0,03 ","R$33,00 ","100,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,480 x 360v,5251958852,",10869286,11238766,17743246,",3,0,"R$0,10 ","R$33,00 ","33,33%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,640 x 480v,5251958852,",10869286,11238766,17743246,",1,0,"R$0,03 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),10/1/2024,480 x 360v,5251958852,",10869286,11238766,17743246,21813304676,",1,0,"R$0,03 ","R$33,00 ","100,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/1/2024,480 x 360v,5251958852,",12014326,21240886,21818538935,",1,0,"R$0,03 ","R$33,00 ","0,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/1/2024,480 x 361v,5251958852,",12014326,21240886,21818538935,",1,0,"R$0,03 ","R$33,00 ","100,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/2/2024,480 x 360v,5251958852,",12014326,21240886,21818538935,",8,0,"R$0,26 ","R$33,00 ","12,50%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/2/2024,480 x 361v,5251958852,",12014326,21240886,21818538935,",2,0,"R$0,07 ","R$33,00 ","100,00%"
CENCOSUD BRASIL COMERCIAL S.A/0382-15,parceiros_mobile (12014326) » ne_10 (21240886) » tv_jornal (21818538935),10/2/2024,640 x 480v,5251958852,",12014326,21240886,21818538935,",1,0,"R$0,03 ","R$33,00 ","0,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/2/2024,320 x 50,4920070037,",10869286,11238766,21723566961,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 50,4920070037,",10869286,11238766,21737767482,",2,0,"R$0,02 ","R$8,80 ","50,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,320 x 50,4920070037,",10869286,11238766,21737767482,",5,0,"R$0,04 ","R$8,80 ","40,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/2/2024,300 x 50,4920070037,",10869286,11238766,21737767482,",10,0,"R$0,09 ","R$8,80 ","80,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/2/2024,320 x 50,4920070037,",10869286,11238766,21737767482,",20,0,"R$0,18 ","R$8,80 ","45,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,300 x 50,4920070037,",10869286,11238766,21737767482,22834637125,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,320 x 100,4920070037,",10869286,11238766,21737767482,22834637125,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/2/2024,300 x 50,4920070037,",10869286,11238766,21737767482,22834637125,",27,0,"R$0,24 ","R$8,80 ","81,48%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/2/2024,320 x 100,4920070037,",10869286,11238766,21737767482,22834637125,",36,0,"R$0,32 ","R$8,80 ","77,78%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/2/2024,320 x 50,4920070037,",10869286,11238766,21737767482,22834637125,",177,0,"R$1,56 ","R$8,80 ","92,09%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/2/2024,320 x 50,4920070037,",10869286,11238766,21737767482,23201951482,",1,0,"R$0,01 ","R$8,80 ","0,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,300 x 50,4920070037,",10869286,11238766,21737767482,23201951482,23202852290,",5,0,"R$0,04 ","R$8,80 ","140,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,320 x 100,4920070037,",10869286,11238766,21737767482,23201951482,23202852290,",7,0,"R$0,06 ","R$8,80 ","128,57%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,320 x 50,4920070037,",10869286,11238766,21737767482,23201951482,23202852290,",26,0,"R$0,23 ","R$8,80 ","130,77%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/2/2024,728 x 90,4920070037,",10869286,11238766,21737767482,23201951482,23202852290,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » produtos (22024412677) » comidas_gigantes (22024442840),10/2/2024,320 x 50,4920070037,",10869286,11238766,21737767482,22024412677,22024442840,",1,0,"R$0,01 ","R$8,80 ","0,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 50,4920070037,",10869286,11238766,21268726,",4,0,"R$0,04 ","R$8,80 ","25,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 600,4920070037,",10869286,11238766,21268726,",3,0,"R$0,03 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,320 x 50,4920070037,",10869286,11238766,21268726,",13,1,"R$0,11 ","R$8,80 ","61,54%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,970 x 250,4920070037,",10869286,11238766,21268726,",1,0,"R$0,01 ","R$8,80 ","0,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,300 x 50,4920070037,",10869286,11238766,21268726,",2,0,"R$0,02 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,320 x 50,4920070037,",10869286,11238766,21268726,",26,0,"R$0,23 ","R$8,80 ","46,15%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,728 x 90,4920070037,",10869286,11238766,21268726,",1,0,"R$0,01 ","R$8,80 ","0,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/2/2024,970 x 250,4920070037,",10869286,11238766,21268726,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,300 x 50,4920070037,",10869286,11238766,21268726,22834992269,",2,0,"R$0,02 ","R$8,80 ","50,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 100,4920070037,",10869286,11238766,21268726,22834992269,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 50,4920070037,",10869286,11238766,21268726,22834992269,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,728 x 90,4920070037,",10869286,11238766,21268726,22834992269,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,300 x 50,4920070037,",10869286,11238766,21268726,22834992269,",4,0,"R$0,04 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,320 x 50,4920070037,",10869286,11238766,21268726,22834992269,",19,0,"R$0,17 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/2/2024,728 x 90,4920070037,",10869286,11238766,21268726,22834992269,",106,0,"R$0,93 ","R$8,80 ","99,06%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,320 x 50,4920070037,",10869286,11238766,21268726,21725415585,22503128490,",14,0,"R$0,12 ","R$8,80 ","28,57%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,970 x 250,4920070037,",10869286,11238766,21268726,21725415585,22503128490,",1,0,"R$0,01 ","R$8,80 ","100,00%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/2/2024,320 x 50,4920070037,",10869286,11238766,21268726,21725415585,22503128490,",96,0,"R$0,84 ","R$8,80 ","33,33%"
COOPERATIVA CENTRAL AURORA ALIMENTOS / 0054-29,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,300 x 50,4920070037,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",16,0,"R$0,14 ","R$8,80 ","87,50%"
