Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Social 1,21/02/2024,320 x 50,160,0,"R$0,49 ","0,294",,"R$3,04 ","97,50%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Blog do Torcedor,21/02/2024,300 x 250,128,0,"R$0,39 ","0,234",,"R$3,04 ","46,88%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Blog do Torcedor,21/02/2024,320 x 50,121,0,"R$0,37 ","0,222",,"R$3,04 ","99,17%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Blog do Torcedor,21/02/2024,300 x 50,8,0,"R$0,02 ","0,012",,"R$3,04 ","87,50%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Blog do Torcedor,21/02/2024,320 x 50,9,0,"R$0,03 ","0,018",,"R$3,04 ","77,78%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",JC Online,21/02/2024,300 x 250,14,0,"R$0,04 ","0,024",,"R$3,04 ","64,29%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",JC HTML,21/02/2024,300 x 250,4,0,"R$0,01 ","0,006",,"R$3,04 ","50,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",JC HTML,21/02/2024,320 x 50,3,0,"R$0,01 ","0,006",,"R$3,04 ","66,67%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Portal NE10,21/02/2024,300 x 250,13,0,"R$0,04 ","0,024",,"R$3,04 ","76,92%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Portal NE10,21/02/2024,320 x 50,5,0,"R$0,02 ","0,012",,"R$3,04 ","80,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Portal NE10,21/02/2024,320 x 50,2,0,"R$0,01 ","0,006",,"R$3,04 ","100,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Rádio Jornal,21/02/2024,300 x 250,48,1,"R$0,15 ","0,09",,"R$3,04 ","58,33%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Rádio Jornal,21/02/2024,320 x 50,20,0,"R$0,06 ","0,036",,"R$3,04 ","90,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Rádio Jornal,21/02/2024,300 x 50,3,0,"R$0,01 ","0,006",,"R$3,04 ","100,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",Rádio Jornal,21/02/2024,320 x 50,2,0,"R$0,01 ","0,006",,"R$3,04 ","100,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",TV Jornal,21/02/2024,300 x 250,38,0,"R$0,12 ","0,072",,"R$3,04 ","63,16%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",TV Jornal,21/02/2024,320 x 50,15,1,"R$0,05 ","0,03",,"R$3,04 ","100,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",TV Jornal,21/02/2024,300 x 50,3,0,"R$0,01 ","0,006",,"R$3,04 ","100,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",TV Jornal,21/02/2024,320 x 50,4,0,"R$0,01 ","0,006",,"R$3,04 ","75,00%"
"COOPERATIVA CENTRAL DE CREDITO, POUPANCA E INVESTIMENTO DOS ESTADOS DO PARANA, SAO PAULO E RIO DE JANEIRO / 0001-48",TV Jornal,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$3,04 ","0,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Portal NE10,21/02/2024,970 x 250,5,0,"R$0,03 ","0,018",,"R$6,43 ","0,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Portal NE10,21/02/2024,970 x 90,1,0,"R$0,01 ","0,006",,"R$6,43 ","100,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Portal NE10,21/02/2024,300 x 250,11,0,"R$0,07 ","0,042",,"R$6,43 ","72,73%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Portal NE10,21/02/2024,970 x 90,1,0,"R$0,01 ","0,006",,"R$6,43 ","0,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,JC Online,21/02/2024,300 x 100,1,0,"R$0,01 ","0,006",,"R$6,43 ","100,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,JC Online,21/02/2024,300 x 250,837,5,"R$5,38 ","3,228",,"R$6,43 ","55,02%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,JC Online,21/02/2024,970 x 90,2,0,"R$0,01 ","0,006",,"R$6,43 ","100,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Jamildo,21/02/2024,300 x 250,243,0,"R$1,56 ","0,936",,"R$6,43 ","54,96%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Jamildo,21/02/2024,300 x 250,65,0,"R$0,42 ","0,252",,"R$6,43 ","64,62%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Social 1,21/02/2024,300 x 250,1091,1,"R$7,02 ","4,212",,"R$6,43 ","54,40%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Blog do Torcedor,21/02/2024,300 x 250,208,0,"R$1,34 ","0,804",,"R$6,43 ","50,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,JC HTML,21/02/2024,300 x 250,5,0,"R$0,03 ","0,018",,"R$6,43 ","60,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,JC HTML,21/02/2024,970 x 90,1,0,"R$0,01 ","0,006",,"R$6,43 ","100,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Portal NE10,21/02/2024,300 x 250,3,0,"R$0,02 ","0,012",,"R$6,43 ","0,00%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,Rádio Jornal,21/02/2024,300 x 250,9,0,"R$0,06 ","0,036",,"R$6,43 ","66,67%"
COPA ENERGIA DISTRIBUIDORA DE GAS S A / 0001-67,TV Jornal,21/02/2024,300 x 250,9,0,"R$0,06 ","0,036",,"R$6,43 ","66,67%"
Digify International Limited,Portal NE10,21/02/2024,300 x 250,17,0,"R$0,06 ","0,036",,"R$3,74 ","52,94%"
Digify International Limited,Portal NE10,21/02/2024,320 x 50,15,1,"R$0,06 ","0,036",,"R$3,74 ","60,00%"
Digify International Limited,Portal NE10,21/02/2024,300 x 250,2,0,"R$0,01 ","0,006",,"R$3,74 ","0,00%"
Digify International Limited,Portal NE10,21/02/2024,300 x 250,113,0,"R$0,42 ","0,252",,"R$3,74 ","68,14%"
Digify International Limited,Portal NE10,21/02/2024,320 x 50,32,0,"R$0,12 ","0,072",,"R$3,74 ","81,25%"
Digify International Limited,Interior,21/02/2024,300 x 250,42,0,"R$0,16 ","0,096",,"R$3,74 ","52,38%"
Digify International Limited,Interior,21/02/2024,320 x 50,26,0,"R$0,10 ","0,06",,"R$3,74 ","38,46%"
Digify International Limited,Portal NE10,21/02/2024,300 x 250,2,0,"R$0,01 ","0,006",,"R$3,74 ","100,00%"
Digify International Limited,JC Online,21/02/2024,300 x 250,4914,5,"R$18,37 ","11,022",,"R$3,74 ","56,50%"
Digify International Limited,JC Online,21/02/2024,320 x 50,3832,6,"R$14,33 ","8,598",,"R$3,74 ","97,59%"
Digify International Limited,JC Online,21/02/2024,728 x 90,23,0,"R$0,09 ","0,054",,"R$3,74 ","60,87%"
Digify International Limited,JC Online,21/02/2024,970 x 90,2,0,"R$0,01 ","0,006",,"R$3,74 ","100,00%"
Digify International Limited,Jamildo,21/02/2024,300 x 250,7497,16,"R$28,03 ","16,818",,"R$3,74 ","45,62%"
Digify International Limited,Jamildo,21/02/2024,320 x 50,7829,17,"R$29,27 ","17,562",,"R$3,74 ","97,78%"
Digify International Limited,Jamildo,21/02/2024,300 x 250,442,0,"R$1,65 ","0,99",,"R$3,74 ","58,28%"
Digify International Limited,Jamildo,21/02/2024,320 x 50,75,0,"R$0,28 ","0,168",,"R$3,74 ","66,67%"
Digify International Limited,Jamildo,21/02/2024,728 x 90,6,0,"R$0,02 ","0,012",,"R$3,74 ","50,00%"
Digify International Limited,Portal NE10,21/02/2024,300 x 250,12,0,"R$0,04 ","0,024",,"R$3,74 ","75,00%"
Digify International Limited,Portal NE10,21/02/2024,320 x 50,32,0,"R$0,12 ","0,072",,"R$3,74 ","96,77%"
Digify International Limited,Social 1,21/02/2024,300 x 250,21626,31,"R$80,86 ","48,516",,"R$3,74 ","54,71%"
Digify International Limited,Social 1,21/02/2024,300 x 600,1,0,"R$0,00 ","0,0",,"R$3,74 ","100,00%"
Digify International Limited,Social 1,21/02/2024,320 x 50,16190,21,"R$60,53 ","36,318",,"R$3,74 ","98,74%"
Digify International Limited,Social 1,21/02/2024,728 x 90,2,0,"R$0,01 ","0,006",,"R$3,74 ","50,00%"
Digify International Limited,Blog do Torcedor,21/02/2024,300 x 250,914,2,"R$3,42 ","2,052",,"R$3,74 ","52,47%"
Digify International Limited,Blog do Torcedor,21/02/2024,320 x 50,210,1,"R$0,79 ","0,474",,"R$3,74 ","95,69%"
Digify International Limited,Blog do Torcedor,21/02/2024,728 x 90,1,0,"R$0,00 ","0,0",,"R$3,74 ","100,00%"
Digify International Limited,Blog do Torcedor,21/02/2024,970 x 90,1,0,"R$0,00 ","0,0",,"R$3,74 ","0,00%"
Digify International Limited,JC HTML,21/02/2024,300 x 250,13,0,"R$0,05 ","0,03",,"R$3,74 ","61,54%"
Digify International Limited,JC HTML,21/02/2024,320 x 50,12,0,"R$0,04 ","0,024",,"R$3,74 ","66,67%"
Digify International Limited,Portal NE10,21/02/2024,300 x 250,68,0,"R$0,25 ","0,15",,"R$3,74 ","61,76%"
Digify International Limited,Portal NE10,21/02/2024,320 x 50,30,0,"R$0,11 ","0,066",,"R$3,74 ","76,67%"
Digify International Limited,Rádio Jornal,21/02/2024,300 x 250,212,0,"R$0,79 ","0,474",,"R$3,74 ","44,08%"
Digify International Limited,Rádio Jornal,21/02/2024,300 x 600,1,0,"R$0,00 ","0,0",,"R$3,74 ","0,00%"
Digify International Limited,Rádio Jornal,21/02/2024,320 x 50,185,0,"R$0,69 ","0,414",,"R$3,74 ","78,92%"
Digify International Limited,TV Jornal,21/02/2024,300 x 250,306,0,"R$1,14 ","0,684",,"R$3,74 ","60,66%"
Digify International Limited,TV Jornal,21/02/2024,320 x 50,139,0,"R$0,52 ","0,312",,"R$3,74 ","79,86%"
Digify International Limited,TV Jornal,21/02/2024,728 x 90,1,0,"R$0,00 ","0,0",,"R$3,74 ","0,00%"
Digify International Limited,Interior,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$3,74 ","100,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,1171,8,"R$1,75 ","1,05",,"R$1,50 ","72,48%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,480 x 360v,1,1,"R$0,00 ","0,0",,"R$3,87 ","100,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,640 x 480v,3,0,"R$0,00 ","0,0",,"R$0,54 ","100,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,1 x 1,22,0,"R$0,03 ","0,018",,"R$1,38 ","40,91%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,329,1,"R$0,35 ","0,21",,"R$1,06 ","97,87%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,7,0,"R$0,01 ","0,006",,"R$0,94 ","100,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,16720,66,"R$24,52 ","14,712",,"R$1,47 ","67,38%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,2383,4,"R$2,88 ","1,728",,"R$1,21 ","95,05%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,1704,0,"R$1,57 ","0,942",,"R$0,92 ","82,46%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,110 x 195,1776,32,"R$8,19 ","4,914",,"R$4,61 ","73,69%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,1 x 1,112,1,"R$0,20 ","0,12",,"R$1,77 ","36,94%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,110 x 195,1148,11,"R$4,25 ","2,55",,"R$3,70 ","93,38%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,110 x 195,34,0,"R$0,06 ","0,036",,"R$1,62 ","85,29%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,110 x 195,8,0,"R$0,04 ","0,024",,"R$5,03 ","100,00%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,110 x 195,4,0,"R$0,00 ","0,0",,"R$0,74 ","75,00%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,110 x 195,1,0,"R$0,00 ","0,0",,"R$3,26 ","100,00%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,640 x 480v,1,0,"R$0,00 ","0,0",,"R$0,86 ","0,00%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,640 x 480v,1,0,"R$0,00 ","0,0",,"R$0,34 ","0,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,59,0,"R$0,07 ","0,042",,"R$1,23 ","77,97%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,110 x 195,232061,1909,"R$425,10 ","255,06",,"R$1,83 ","77,60%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,480 x 360v,20,0,"R$0,04 ","0,024",,"R$2,15 ","55,00%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,480 x 361v,1,0,"R$0,00 ","0,0",,"R$1,01 ","100,00%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,110 x 195,2,0,"R$0,00 ","0,0",,"R$0,85 ","50,00%"
DoubleClick Ad Exchange (AdX),Jamildo,21/02/2024,110 x 195,557794,13174,"R$1369,00 ","821,4",,"R$2,45 ","67,57%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,1 x 1,3156,22,"R$7,19 ","4,314",,"R$2,28 ","35,04%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,110 x 195,30115,126,"R$51,34 ","30,804",,"R$1,70 ","94,84%"
DoubleClick Ad Exchange (AdX),Jamildo,21/02/2024,110 x 195,33221,686,"R$74,82 ","44,892",,"R$2,25 ","72,86%"
DoubleClick Ad Exchange (AdX),Jamildo,21/02/2024,110 x 195,17136,116,"R$30,90 ","18,54",,"R$1,80 ","94,27%"
DoubleClick Ad Exchange (AdX),Jamildo,21/02/2024,110 x 195,6200,60,"R$8,70 ","5,22",,"R$1,40 ","68,71%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,285,5,"R$0,34 ","0,204",,"R$1,18 ","68,07%"
DoubleClick Ad Exchange (AdX),Social 1,21/02/2024,110 x 195,433240,2456,"R$594,98 ","356,988",,"R$1,37 ","79,55%"
DoubleClick Ad Exchange (AdX),Social 1,21/02/2024,1 x 1,81517,444,"R$158,25 ","94,95",,"R$1,94 ","34,79%"
DoubleClick Ad Exchange (AdX),Social 1,21/02/2024,110 x 195,25899,102,"R$41,39 ","24,834",,"R$1,60 ","92,85%"
DoubleClick Ad Exchange (AdX),Social 1,21/02/2024,110 x 195,32,0,"R$0,43 ","0,258",,"R$13,59 ","93,75%"
DoubleClick Ad Exchange (AdX),Blog do Torcedor,21/02/2024,110 x 195,45428,300,"R$59,08 ","35,448",,"R$1,30 ","77,59%"
DoubleClick Ad Exchange (AdX),Blog do Torcedor,21/02/2024,1 x 1,385,2,"R$0,81 ","0,486",,"R$2,10 ","32,81%"
DoubleClick Ad Exchange (AdX),Blog do Torcedor,21/02/2024,110 x 195,4198,25,"R$10,59 ","6,354",,"R$2,52 ","92,04%"
DoubleClick Ad Exchange (AdX),Blog do Torcedor,21/02/2024,110 x 195,25,0,"R$0,12 ","0,072",,"R$4,87 ","92,00%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,110 x 195,3,0,"R$0,00 ","0,0",,"R$0,75 ","100,00%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,110 x 195,5348,25,"R$7,18 ","4,308",,"R$1,34 ","69,54%"
DoubleClick Ad Exchange (AdX),JC Classico,21/02/2024,110 x 195,3,0,"R$0,01 ","0,006",,"R$4,24 ","100,00%"
DoubleClick Ad Exchange (AdX),JC HTML,21/02/2024,110 x 195,10065,33,"R$15,86 ","9,516",,"R$1,58 ","63,93%"
DoubleClick Ad Exchange (AdX),JC HTML,21/02/2024,110 x 195,132,5,"R$1,69 ","1,014",,"R$12,80 ","95,45%"
DoubleClick Ad Exchange (AdX),JC Online,21/02/2024,110 x 195,98,1,"R$0,89 ","0,534",,"R$9,08 ","94,90%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,5090,51,"R$12,18 ","7,308",,"R$2,39 ","72,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,480 x 360v,2,0,"R$0,00 ","0,0",,"R$1,40 ","50,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,1 x 1,4,0,"R$0,00 ","0,0",,"R$1,02 ","0,00%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,665,0,"R$0,89 ","0,534",,"R$1,35 ","97,44%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,157,1,"R$0,23 ","0,138",,"R$1,44 ","64,97%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,110 x 195,4,0,"R$0,00 ","0,0",,"R$0,85 ","25,00%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,110 x 195,9147,85,"R$17,74 ","10,644",,"R$1,94 ","74,40%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,480 x 360v,31,0,"R$0,11 ","0,066",,"R$3,53 ","67,74%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,Nativo,387,0,"R$0,27 ","0,162",,"R$0,70 ","52,45%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,1 x 1,315,2,"R$0,70 ","0,42",,"R$2,22 ","40,63%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,110 x 195,748,4,"R$1,54 ","0,924",,"R$2,06 ","93,85%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,110 x 195,365,2,"R$0,52 ","0,312",,"R$1,42 ","97,53%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,110 x 195,230,2,"R$0,28 ","0,168",,"R$1,21 ","98,26%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,110 x 195,25,1,"R$0,03 ","0,018",,"R$1,29 ","70,83%"
DoubleClick Ad Exchange (AdX),Rádio Jornal,21/02/2024,110 x 195,13,0,"R$0,04 ","0,024",,"R$2,97 ","69,23%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,110 x 195,18014,311,"R$69,50 ","41,7",,"R$3,86 ","72,97%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,640 x 480v,36,0,"R$0,30 ","0,18",,"R$8,40 ","69,57%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,Nativo,181,0,"R$0,14 ","0,084",,"R$0,78 ","27,62%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,1 x 1,3034,32,"R$7,33 ","4,398",,"R$2,42 ","39,99%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,110 x 195,5802,81,"R$33,65 ","20,19",,"R$5,80 ","92,32%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,110 x 195,6445,19,"R$8,10 ","4,86",,"R$1,26 ","88,84%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,110 x 195,53,3,"R$0,41 ","0,246",,"R$7,82 ","88,68%"
DoubleClick Ad Exchange (AdX),Interior,21/02/2024,110 x 195,913,6,"R$2,54 ","1,524",,"R$2,78 ","89,64%"
DoubleClick Ad Exchange (AdX),Portal NE10,21/02/2024,640 x 480v,3,0,"R$0,00 ","0,0",,"R$0,29 ","66,67%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,480 x 360v,4,0,"R$0,03 ","0,018",,"R$7,76 ","100,00%"
DoubleClick Ad Exchange (AdX),TV Jornal,21/02/2024,640 x 480v,239,2,"R$0,94 ","0,564",,"R$3,95 ","76,92%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Portal NE10,21/02/2024,Nativo,20,0,"R$0,03 ","0,018",,"R$1,65 ","50,00%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Portal NE10,21/02/2024,Nativo,112,0,"R$0,18 ","0,108",,"R$1,65 ","40,18%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Interior,21/02/2024,Nativo,241,0,"R$0,40 ","0,24",,"R$1,65 ","39,42%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,JC Online,21/02/2024,Nativo,2685,2,"R$4,43 ","2,658",,"R$1,65 ","40,34%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Jamildo,21/02/2024,Nativo,3236,2,"R$5,34 ","3,204",,"R$1,65 ","43,15%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Social 1,21/02/2024,Nativo,4675,5,"R$7,71 ","4,626",,"R$1,65 ","46,96%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Blog do Torcedor,21/02/2024,Nativo,204,0,"R$0,34 ","0,204",,"R$1,65 ","34,31%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Portal NE10,21/02/2024,Nativo,49,0,"R$0,08 ","0,048",,"R$1,65 ","34,69%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,Rádio Jornal,21/02/2024,Nativo,157,1,"R$0,26 ","0,156",,"R$1,65 ","46,50%"
FCA Fiat Chrysler Automoveis Brasil LTDA | 0001-56,TV Jornal,21/02/2024,Nativo,116,0,"R$0,19 ","0,114",,"R$1,65 ","45,69%"
GENERAL MOTORS,Blog do Torcedor,21/02/2024,480 x 360v,3508,5,"R$0,00 ","0,0",,"R$0,00 ","73,48%"
GENERAL MOTORS,Blog do Torcedor,21/02/2024,480 x 360v,1219,4,"R$0,00 ","0,0",,"R$0,00 ","88,87%"
GENERAL MOTORS,Rádio Jornal,21/02/2024,480 x 360v,7472,11,"R$0,00 ","0,0",,"R$0,00 ","64,02%"
GENERAL MOTORS,Rádio Jornal,21/02/2024,480 x 360v,19,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
GENERAL MOTORS,Rádio Jornal,21/02/2024,480 x 360v,101,0,"R$0,00 ","0,0",,"R$0,00 ","90,63%"
GENERAL MOTORS,Rádio Jornal,21/02/2024,480 x 360v,32,0,"R$0,00 ","0,0",,"R$0,00 ","68,75%"
GENERAL MOTORS,TV Jornal,21/02/2024,480 x 360v,6941,11,"R$0,00 ","0,0",,"R$0,00 ","62,42%"
GENERAL MOTORS,TV Jornal,21/02/2024,480 x 360v,45,0,"R$0,00 ","0,0",,"R$0,00 ","97,78%"
GENERAL MOTORS,TV Jornal,21/02/2024,480 x 360v,683,6,"R$0,00 ","0,0",,"R$0,00 ","89,85%"
General Motors do Brasil Ltda /0001-50,Portal NE10,21/02/2024,300 x 250,30,0,"R$0,09 ","0,054",,"R$2,88 ","56,67%"
General Motors do Brasil Ltda /0001-50,Interior,21/02/2024,300 x 250,33,0,"R$0,09 ","0,054",,"R$2,88 ","54,55%"
General Motors do Brasil Ltda /0001-50,JC Online,21/02/2024,300 x 250,16637,31,"R$47,88 ","28,728",,"R$2,88 ","56,56%"
General Motors do Brasil Ltda /0001-50,Jamildo,21/02/2024,300 x 250,45956,97,"R$132,26 ","79,356",,"R$2,88 ","45,98%"
General Motors do Brasil Ltda /0001-50,Jamildo,21/02/2024,300 x 250,214,0,"R$0,62 ","0,372",,"R$2,88 ","65,26%"
General Motors do Brasil Ltda /0001-50,Portal NE10,21/02/2024,300 x 250,6,0,"R$0,02 ","0,012",,"R$2,88 ","16,67%"
General Motors do Brasil Ltda /0001-50,Social 1,21/02/2024,300 x 250,34061,56,"R$98,03 ","58,818",,"R$2,88 ","51,85%"
General Motors do Brasil Ltda /0001-50,Blog do Torcedor,21/02/2024,300 x 250,1848,4,"R$5,32 ","3,192",,"R$2,88 ","50,71%"
General Motors do Brasil Ltda /0001-50,JC HTML,21/02/2024,300 x 250,20,0,"R$0,06 ","0,036",,"R$2,88 ","55,00%"
General Motors do Brasil Ltda /0001-50,Portal NE10,21/02/2024,300 x 250,40,0,"R$0,12 ","0,072",,"R$2,88 ","55,00%"
General Motors do Brasil Ltda /0001-50,Rádio Jornal,21/02/2024,300 x 250,73,0,"R$0,21 ","0,126",,"R$2,88 ","43,84%"
General Motors do Brasil Ltda /0001-50,TV Jornal,21/02/2024,300 x 250,351,0,"R$1,01 ","0,606",,"R$2,88 ","57,26%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,300 x 250,45,0,"R$0,26 ","0,156",,"R$5,84 ","66,67%"
Honda Automoveis do Brasil LTDA | 0016-09,Portal NE10,21/02/2024,320 x 50,32,0,"R$0,19 ","0,114",,"R$5,84 ","78,13%"
