Anunciante,Bloco de anúncios,Data,Tamanho do criativo,ID do anunciante,ID do bloco de anúncios,Total de impressões,Total de cliques,Receita total de CPM e de CPC (R$)
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/3/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",29,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/4/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",39,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/5/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",26,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/6/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",22,2,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/7/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",34,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/8/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",23,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/9/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",25,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/10/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",18,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/11/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",21,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/12/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",18,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/13/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",28,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/14/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",7,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/15/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",17,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » amp_stories (22722733856),1/16/2024,1 x 1,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22722733856,",9,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/1/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1964,7,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/1/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",51,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/1/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1616,4,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/1/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",7931,6,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/1/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",112,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/1/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",227,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/2/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1551,4,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/2/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",42,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/2/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1413,2,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/2/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",6406,6,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/2/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",235,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/2/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",484,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/3/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",534,3,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/3/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",15,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/3/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",389,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/3/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1877,2,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/3/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",133,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/3/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",328,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/4/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",191,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/4/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/4/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",110,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/4/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",678,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/4/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",158,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/4/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",389,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/5/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",133,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/5/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",3,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/5/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",116,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/5/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",607,2,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/5/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",132,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/5/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",325,2,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/6/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",146,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/6/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",7,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/6/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",113,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/6/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",615,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/6/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",54,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/6/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",137,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/7/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",142,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/7/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",6,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/7/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",144,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/7/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",781,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/7/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",84,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/7/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",225,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/8/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",232,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/8/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/8/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",245,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/8/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1056,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/8/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",238,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/8/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",738,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/9/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",151,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/9/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",5,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/9/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",178,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/9/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",731,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/9/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",237,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/9/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",635,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/10/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",650,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/10/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",34,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/10/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",119,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/10/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",360,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/10/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",361,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/10/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",857,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/11/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",859,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/11/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",58,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/11/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",93,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/11/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",8,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/11/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",408,1,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/11/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",838,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/12/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",689,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/12/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",48,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/12/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",202,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/12/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",6,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/12/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",245,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/12/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",573,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/13/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1407,3,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/13/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",196,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/13/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",253,3,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/13/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",156,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/13/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",272,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/14/2024,300 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1233,3,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/14/2024,300 x 50,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",73,0,"R$0,00 "
CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),1/14/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",248,1,"R$0,00 "
