Anunciante,Bloco de anúncios,Data,Tamanho do criativo,ID do anunciante,ID do bloco de anúncios,Total de impressões,Total de cliques,Receita total de CPM e de CPC (R$)
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 250,5018226136,",10869286,11238766,17743246,",434,0,"R$1,30 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,300 x 600,5018226136,",10869286,11238766,17743246,",6,0,"R$0,02 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,320 x 50,5018226136,",10869286,11238766,17743246,",303,1,"R$0,91 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,728 x 90,5018226136,",10869286,11238766,17743246,",21,0,"R$0,06 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,970 x 250,5018226136,",10869286,11238766,17743246,",51,0,"R$0,15 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,970 x 90,5018226136,",10869286,11238766,17743246,",11,0,"R$0,03 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/2/2024,320 x 50,5018226136,",10869286,11238766,17743246,",852,2,"R$2,55 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,300 x 50,5018226136,",10869286,11238766,17743246,22834637230,",3,0,"R$0,01 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,320 x 100,5018226136,",10869286,11238766,17743246,22834637230,",7,0,"R$0,02 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,320 x 50,5018226136,",10869286,11238766,17743246,22834637230,",134,0,"R$0,40 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,728 x 90,5018226136,",10869286,11238766,17743246,22834637230,",111,0,"R$0,33 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/1/2024,970 x 90,5018226136,",10869286,11238766,17743246,22834637230,",40,0,"R$0,12 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),2/2/2024,320 x 50,5018226136,",10869286,11238766,17743246,22834637230,",122,0,"R$0,36 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,300 x 250,5018226136,",10869286,11238766,17743246,21813304676,",10,0,"R$0,03 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/1/2024,300 x 600,5018226136,",10869286,11238766,17743246,21813304676,",19,0,"R$0,06 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » aovivo (21813304676),2/2/2024,320 x 50,5018226136,",10869286,11238766,17743246,21813304676,",5,0,"R$0,01 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal_interior (21743681688),2/1/2024,320 x 50,5018226136,",10869286,11238766,21743681688,",2,0,"R$0,01 "
E-Quadrat Communications GmbH,parceiros (10869286) » ne_10 (11238766) » tv_jornal_interior (21743681688),2/2/2024,320 x 50,5018226136,",10869286,11238766,21743681688,",4,0,"R$0,01 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21723566961,21814819361,",2860,6,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21737767482,",6,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21737767482,21823750911,",349,2,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,",25,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » jamildo (22475149105) » in-article (22475135310),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22475149105,22475135310,",7595,42,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » meupet (22672700745) » in-article (22673286989),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22672700745,22673286989,",1,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » in-article (22503434018),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22503128490,22503434018,",1636,13,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » in-article (22473635649),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21725415585,22462745544,22473635649,",665,3,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21268726,21814348402,",18790,68,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21722702436,",7,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » in-article (22521807661),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21722702436,22521807661,",299,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21719551231,",65,0,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428),2/1/2024,480 x 360v,5317065551,",10869286,11238766,21719551231,21814456428,",183,1,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),2/1/2024,480 x 360v,5317065551,",10869286,11238766,17743246,",359,7,"R$0,00 "
EMPRESA DE TURISMO DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394),2/1/2024,480 x 360v,5317065551,",10869286,11238766,17743246,21814237394,",9207,20,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,300 x 250,5369949739,",10869286,11238766,21723566961,",20,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,320 x 50,5369949739,",10869286,11238766,21723566961,",3,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/1/2024,970 x 250,5369949739,",10869286,11238766,21723566961,",24,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/2/2024,300 x 250,5369949739,",10869286,11238766,21723566961,",14,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/2/2024,320 x 50,5369949739,",10869286,11238766,21723566961,",8,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/2/2024,970 x 250,5369949739,",10869286,11238766,21723566961,",4,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/3/2024,300 x 250,5369949739,",10869286,11238766,21723566961,",1616,4,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/3/2024,320 x 50,5369949739,",10869286,11238766,21723566961,",660,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/3/2024,970 x 250,5369949739,",10869286,11238766,21723566961,",325,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/4/2024,300 x 250,5369949739,",10869286,11238766,21723566961,",1779,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/4/2024,320 x 50,5369949739,",10869286,11238766,21723566961,",1014,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/4/2024,970 x 250,5369949739,",10869286,11238766,21723566961,",391,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/5/2024,300 x 250,5369949739,",10869286,11238766,21723566961,",676,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/5/2024,320 x 50,5369949739,",10869286,11238766,21723566961,",306,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961),2/5/2024,970 x 250,5369949739,",10869286,11238766,21723566961,",934,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),2/2/2024,320 x 50,5369949739,",10869286,11238766,21723566961,22835570053,",3,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),2/3/2024,320 x 50,5369949739,",10869286,11238766,21723566961,22835570053,",733,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),2/4/2024,320 x 50,5369949739,",10869286,11238766,21723566961,22835570053,",820,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),2/5/2024,320 x 50,5369949739,",10869286,11238766,21723566961,22835570053,",383,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/1/2024,300 x 250,5369949739,",10869286,11238766,21723566961,21814819361,22691595912,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/3/2024,300 x 250,5369949739,",10869286,11238766,21723566961,21814819361,22691595912,",207,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/4/2024,300 x 250,5369949739,",10869286,11238766,21723566961,21814819361,22691595912,",354,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » in-article (21814819361) » outstream (22691595912),2/5/2024,300 x 250,5369949739,",10869286,11238766,21723566961,21814819361,22691595912,",435,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,300 x 250,5369949739,",10869286,11238766,21737767482,",651,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/1/2024,320 x 50,5369949739,",10869286,11238766,21737767482,",512,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,300 x 250,5369949739,",10869286,11238766,21737767482,",505,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/2/2024,320 x 50,5369949739,",10869286,11238766,21737767482,",231,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,300 x 250,5369949739,",10869286,11238766,21737767482,",564,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,320 x 50,5369949739,",10869286,11238766,21737767482,",232,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/3/2024,970 x 250,5369949739,",10869286,11238766,21737767482,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/4/2024,300 x 250,5369949739,",10869286,11238766,21737767482,",581,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/4/2024,320 x 50,5369949739,",10869286,11238766,21737767482,",278,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,300 x 250,5369949739,",10869286,11238766,21737767482,",494,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,320 x 50,5369949739,",10869286,11238766,21737767482,",269,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),2/5/2024,970 x 250,5369949739,",10869286,11238766,21737767482,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/1/2024,320 x 50,5369949739,",10869286,11238766,21737767482,22834637125,",101,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/2/2024,320 x 50,5369949739,",10869286,11238766,21737767482,22834637125,",198,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/3/2024,320 x 50,5369949739,",10869286,11238766,21737767482,22834637125,",215,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/4/2024,320 x 50,5369949739,",10869286,11238766,21737767482,22834637125,",159,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),2/5/2024,320 x 50,5369949739,",10869286,11238766,21737767482,22834637125,",150,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/1/2024,300 x 250,5369949739,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/2/2024,300 x 250,5369949739,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/3/2024,300 x 250,5369949739,",10869286,11238766,21737767482,21823750911,22691595915,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/4/2024,300 x 250,5369949739,",10869286,11238766,21737767482,21823750911,22691595915,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),2/5/2024,300 x 250,5369949739,",10869286,11238766,21737767482,21823750911,22691595915,",5,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,",1170,3,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,",998,5,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,970 x 250,5369949739,",10869286,11238766,21268726,",2,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/1/2024,970 x 90,5369949739,",10869286,11238766,21268726,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/2/2024,300 x 250,5369949739,",10869286,11238766,21268726,",1152,7,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/2/2024,320 x 50,5369949739,",10869286,11238766,21268726,",818,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/2/2024,728 x 90,5369949739,",10869286,11238766,21268726,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/2/2024,970 x 250,5369949739,",10869286,11238766,21268726,",10,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/3/2024,300 x 250,5369949739,",10869286,11238766,21268726,",535,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/3/2024,320 x 50,5369949739,",10869286,11238766,21268726,",667,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/4/2024,300 x 250,5369949739,",10869286,11238766,21268726,",1059,3,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/4/2024,320 x 50,5369949739,",10869286,11238766,21268726,",871,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/5/2024,300 x 250,5369949739,",10869286,11238766,21268726,",982,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/5/2024,320 x 50,5369949739,",10869286,11238766,21268726,",759,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/5/2024,728 x 90,5369949739,",10869286,11238766,21268726,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/5/2024,970 x 250,5369949739,",10869286,11238766,21268726,",25,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),2/5/2024,970 x 90,5369949739,",10869286,11238766,21268726,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,22834992269,",285,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/1/2024,728 x 90,5369949739,",10869286,11238766,21268726,22834992269,",12,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/1/2024,970 x 90,5369949739,",10869286,11238766,21268726,22834992269,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/2/2024,320 x 50,5369949739,",10869286,11238766,21268726,22834992269,",422,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/2/2024,728 x 90,5369949739,",10869286,11238766,21268726,22834992269,",6,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/2/2024,970 x 90,5369949739,",10869286,11238766,21268726,22834992269,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/3/2024,320 x 50,5369949739,",10869286,11238766,21268726,22834992269,",106,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/4/2024,320 x 50,5369949739,",10869286,11238766,21268726,22834992269,",6,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/4/2024,970 x 90,5369949739,",10869286,11238766,21268726,22834992269,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/5/2024,320 x 50,5369949739,",10869286,11238766,21268726,22834992269,",314,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/5/2024,728 x 90,5369949739,",10869286,11238766,21268726,22834992269,",18,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),2/5/2024,970 x 90,5369949739,",10869286,11238766,21268726,22834992269,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),2/3/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),2/5/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",632,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",665,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/2/2024,300 x 250,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",236,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/2/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",167,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/3/2024,300 x 250,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",628,2,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/3/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",774,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/4/2024,300 x 250,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",306,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/4/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",458,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/5/2024,300 x 250,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",277,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/5/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",583,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),2/5/2024,970 x 250,5369949739,",10869286,11238766,21268726,21725415585,22462745544,",4,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",44,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),2/2/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",30,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),2/3/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",42,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),2/4/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",82,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),2/5/2024,320 x 50,5369949739,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",115,1,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,21814348402,22691595903,",5,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),2/2/2024,300 x 250,5369949739,",10869286,11238766,21268726,21814348402,22691595903,",15,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),2/3/2024,300 x 250,5369949739,",10869286,11238766,21268726,21814348402,22691595903,",2,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),2/5/2024,300 x 250,5369949739,",10869286,11238766,21268726,21814348402,22691595903,",9,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,300 x 250,5369949739,",10869286,11238766,21268726,22893451057,",1,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/1/2024,320 x 50,5369949739,",10869286,11238766,21268726,22893451057,",3,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/2/2024,300 x 250,5369949739,",10869286,11238766,21268726,22893451057,",27,0,"R$0,00 "
Folia da Sorte,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » jc_digital (22893451057),2/2/2024,320 x 50,5369949739,",10869286,11238766,21268726,22893451057,",16,0,"R$0,00 "
